"","Trajectory","Frame","x","y","z"
"1887","703",631,50.78,62.62,1
"1888","703",632,49.34,61.8,1
"1889","703",633,49.08,61.35,1
"1890","703",634,50.07,62.17,1
"1891","704",637,67.97,73.77,1
"1892","705",638,65.21,100.52,1
"1893","706",639,86.1,69.03,1
"1894","706",640,87.44,68.61,1
"1895","706",641,86.88,68.6,1
"1896","707",642,49.02,59.84,1
"1897","707",643,49,61.42,1
"1898","707",644,48.62,61.45,1
"1899","707",645,50.42,63.02,1
"1900","707",646,51.43,62.62,1
"1901","708",642,62.89,75.27,1
"1902","709",647,68,75.88,1
"1903","710",647,128,1,1
"1904","711",649,49.21,61.85,1
"1905","711",650,49.06,61.88,1
"1906","711",651,48.97,61.82,1
"1907","712",649,92.08,88.24,1
"1908","713",650,62.22,67.25,1
"1909","713",651,62.41,67.65,1
"1910","714",650,67.73,74.7,1
"1911","715",651,91.22,85.91,1
"1912","715",652,88.15,84.89,1
"1913","716",653,48.05,62.45,1
"1914","716",654,48.94,62.11,1
"1915","716",655,49.3,61.03,1
"1916","716",656,48.15,61.71,1
"1917","716",657,51.99,63.37,1
"1918","717",653,61.95,67.61,1
"1919","718",653,64.86,100.94,1
"1920","719",655,57.1,62.7,1
"1921","720",655,93.1,86.02,1
"1922","721",656,67.2,75.74,1
"1923","722",656,68.91,101.95,1
"1924","722",657,68.49,102.05,1
"1925","723",659,50.99,64.01,1
"1926","724",661,67.79,74.66,1
"1927","724",662,68.21,75.01,1
"1928","725",662,49.73,63.21,1
"1929","725",663,52.05,62.94,1
"1930","725",664,52.36,65.03,1
"1931","725",665,53.01,64.97,1
"1932","725",666,51.09,66.39,1
"1933","725",667,51.68,66.35,1
"1934","725",668,52.98,66.08,1
"1935","725",669,52.14,67.08,1
"1936","725",670,52.36,67.23,1
"1937","725",671,52.06,66.78,1
"1938","725",672,51.31,67.72,1
"1939","725",673,51.08,67.09,1
"1940","725",674,51.72,66.03,1
"1941","725",675,51.15,65.75,1
"1942","725",676,51.14,65.61,1
"1943","725",677,49.12,65.15,1
"1944","725",678,49.18,66.98,1
"1945","725",679,48.92,65.02,1
"1946","725",680,50.27,65.33,1
"1947","725",681,49.32,65.48,1
"1948","725",682,47.9,64.97,1
"1949","726",662,94.32,82.91,1
"1950","727",664,68.16,74.94,1
"1951","728",664,96.2,83.79,1
"1952","728",665,96.4,84.83,1
"1953","728",666,97.09,83.33,1
"1954","728",667,98.56,81.21,1
"1955","729",667,76.66,74.19,1
"1956","730",669,67.63,98.87,1
"1957","730",670,67.9,98.82,1
"1958","731",669,99.26,80.78,1
"1959","731",670,99.77,78.71,1
"1960","731",671,98.83,78.67,1
"1961","731",672,98.29,79.15,1
"1962","731",673,99.13,80.44,1
"1963","731",674,99.12,79.67,1
"1964","731",675,100.23,78.22,1
"1965","731",676,99.3,79.07,1
"1966","731",677,99.04,77.81,1
"1967","731",678,98.89,79.52,1
"1968","732",670,77.41,74.21,1
"1969","732",671,77.75,73.87,1
"1970","732",672,76.09,75.16,1
"1971","733",670,93.92,68.9,1
"1972","733",671,94.81,68.74,1
"1973","734",672,67.76,75.01,1
"1974","735",674,67.73,74.7,1
"1975","736",674,75.31,77.12,1
"1976","736",675,74.93,75.66,1
"1977","737",675,67.37,98.98,1
"1978","737",676,67.95,98.89,1
"1979","738",677,75.06,76.01,1
"1980","739",678,65.66,99.85,1
"1981","740",679,74.03,75.39,1
"1982","740",680,74.15,76.06,1
"1983","740",681,73.58,75.09,1
"1984","741",679,91.08,64.87,1
"1985","742",680,66.21,99.77,1
"1986","743",680,67.82,75.13,1
"1987","744",681,1,128,1
"1988","745",682,64.87,100.17,1
"1989","745",683,64.68,100.1,1
"1990","746",683,67.79,73.78,1
"1991","746",684,67.4,73.61,1
"1992","746",685,67.52,74.97,1
"1993","746",686,66.15,75.86,1
"1994","746",687,66.6,75.71,1
"1995","746",688,65.22,76.2,1
"1996","747",684,49.12,62.47,1
"1997","748",687,39.74,80.65,1
"1998","749",687,92.8,67.06,1
"1999","750",688,50.15,62.73,1
"2000","750",689,52.82,62.87,1
"2001","750",690,51.88,63.9,1
"2002","750",691,48.45,60.99,1
"2003","750",692,48.95,61.86,1
"2004","750",693,48.92,60.83,1
"2005","751",689,93.19,68.5,1
"2006","752",690,40.3,57.08,1
"2007","753",691,65.97,75.01,1
"2008","753",692,64.02,76.03,1
"2009","754",694,64.81,77.14,1
"2010","754",695,66.71,78.53,1
"2011","754",696,66.86,78.29,1
"2012","754",697,66.16,77.79,1
"2013","754",698,66.24,77.17,1
"2014","754",699,65.9,77.74,1
"2015","754",700,66.16,78.2,1
"2016","754",701,67.3,78.29,1
"2017","754",702,67.19,78.14,1
"2018","754",703,67.86,78.72,1
"2019","755",694,89.77,67.95,1
"2020","756",695,98.78,80.62,1
"2021","756",696,98.61,80.16,1
"2022","757",696,90.85,69.08,1
"2023","758",697,67.35,100.26,1
"2024","759",698,99.29,79.33,1
"2025","759",699,99.86,78.69,1
"2026","759",700,99.21,78.31,1
"2027","759",701,98.66,78.86,1
"2028","759",702,98.79,78.89,1
"2029","759",703,97.85,80.11,1
"2030","760",701,49.09,65.55,1
"2031","760",702,49.28,63.25,1
"2032","760",703,50.87,64.93,1
"2033","761",702,40.36,76.18,1
"2034","762",703,117,1,1
"2035","763",705,66.25,100.34,1
"2036","764",705,68.26,78.26,1
"2037","764",706,68.21,78.57,1
"2038","764",707,68.39,78.87,1
"2039","764",708,68.24,78.84,1
"2040","764",709,68.11,78.72,1
"2041","764",710,68.1,80.04,1
"2042","765",705,96.67,78.22,1
"2043","765",706,96.23,77.95,1
"2044","765",707,96.28,77.45,1
"2045","765",708,95.68,76.73,1
"2046","765",709,96.25,77.12,1
"2047","765",710,95.99,77.71,1
"2048","765",711,96.85,77.39,1
"2049","765",712,95.72,77.67,1
"2050","765",713,95.69,78.28,1
"2051","765",714,96.3,78.38,1
"2052","765",715,97.87,79.03,1
"2053","765",716,97.12,78.3,1
"2054","765",717,97.03,78.69,1
"2055","765",718,98.2,76.51,1
"2056","765",719,98.01,76.7,1
"2057","765",720,98.32,77.13,1
"2058","765",721,99.17,76.71,1
"2059","766",707,67,98.96,1
"2060","767",709,87.4,71.47,1
"2061","768",711,86.94,71.15,1
"2062","769",713,53.37,68.77,1
"2063","769",714,53.35,67.33,1
"2064","769",715,52.76,68.01,1
"2065","769",716,52.05,66.92,1
"2066","770",713,67.76,80.59,1
"2067","771",713,84.17,70.7,1
"2068","771",714,84.28,69.89,1
"2069","771",715,83.02,68.83,1
"2070","771",716,83.51,68.54,1
"2071","771",717,84.54,69.01,1
"2072","771",718,83.9,69.02,1
"2073","771",719,83.22,68.87,1
"2074","771",720,83.88,68.74,1
"2075","771",721,83.98,69.13,1
"2076","771",722,83.34,69.29,1
"2077","771",723,84.55,68.97,1
"2078","771",724,83.75,69.25,1
"2079","771",725,83.71,68.93,1
"2080","771",726,82.74,67.1,1
"2081","771",727,83.91,66.18,1
"2082","771",728,83.06,65.32,1
"2083","772",714,102.86,32.02,1
"2084","773",715,64.46,78.07,1
"2085","773",716,65.67,78.8,1
"2086","773",717,65.32,79.74,1
"2087","773",718,63.94,80.06,1
"2088","773",719,63.78,80.97,1
"2089","773",720,60.81,82.86,1
"2090","773",721,61.7,80.35,1
"2091","774",715,67.01,102.64,1
"2092","775",717,93.69,28.39,1
"2093","776",719,52.79,65.11,1
"2094","776",720,52.55,64.03,1
"2095","777",720,67.99,75.01,1
"2096","777",721,68.1,74.35,1
"2097","778",721,68.7,102,1
"2098","779",723,58.39,79.78,1
"2099","779",724,60.19,80.09,1
"2100","779",725,60.15,81.93,1
"2101","779",726,59.26,82.77,1
"2102","780",723,67.01,99.71,1
"2103","780",724,67.78,99.1,1
"2104","780",725,67.05,99.53,1
"2105","780",726,68.38,99.8,1
"2106","781",723,68.17,73.94,1
"2107","782",723,100.08,76.86,1
"2108","782",724,99.78,76.21,1
"2109","782",725,99.11,76.97,1
"2110","782",726,98.66,78.75,1
"2111","782",727,99.06,79.39,1
"2112","782",728,99.14,79.74,1
"2113","782",729,98.92,78.84,1
"2114","782",730,98.72,77.24,1
"2115","782",731,98.03,77.94,1
"2116","782",732,98.26,78.99,1
"2117","782",733,99.62,78.58,1
"2118","783",726,68.2,73.91,1
"2119","784",726,76.33,103.65,1
"2120","785",727,53,64,1
"2121","785",728,53.99,64.25,1
"2122","785",729,53,63.27,1
"2123","786",729,57.45,66.13,1
"2124","786",730,58.44,66.06,1
"2125","787",730,67.65,74.05,1
"2126","787",731,67.7,73.93,1
"2127","788",731,56.54,82.72,1
"2128","789",732,61.94,63.25,1
"2129","789",733,59.05,60,1
"2130","789",734,57.08,60.23,1
"2131","789",735,56.71,60.62,1
"2132","789",736,56.75,60.16,1
"2133","789",737,57.73,58.87,1
"2134","789",738,57.99,59.38,1
"2135","790",733,56.85,83.64,1
"2136","791",733,86.25,65.3,1
"2137","792",735,87.79,65.95,1
"2138","793",735,100.04,78.87,1
"2139","793",736,99.22,78.18,1
"2140","793",737,99.32,78.45,1
"2141","793",738,97.67,78.97,1
"2142","793",739,99.13,78.74,1
"2143","793",740,99.43,78.78,1
"2144","793",741,99.35,77.01,1
"2145","793",742,99.17,77.13,1
"2146","793",743,98.42,79.79,1
"2147","793",744,98.02,79.89,1
"2148","793",745,98.03,81.34,1
"2149","793",746,99.05,80.74,1
"2150","793",747,98.82,80.75,1
"2151","793",748,99.18,79.71,1
"2152","793",749,99.41,77.86,1
"2153","793",750,100.21,77.22,1
"2154","793",751,100.27,75.86,1
"2155","794",736,56.98,84.36,1
"2156","795",737,86.08,66.6,1
"2157","795",738,86.4,67.64,1
"2158","795",739,85.89,68.81,1
"2159","795",740,85.38,68.96,1
"2160","795",741,86.06,67.53,1
"2161","795",742,87.13,67.61,1
"2162","795",743,87.81,67.28,1
"2163","795",744,88.25,66.82,1
"2164","795",745,88.58,67.34,1
"2165","795",746,88.75,67.38,1
"2166","795",747,88.07,66.24,1
"2167","795",748,89.21,66.3,1
"2168","795",749,89.67,66.76,1
"2169","795",750,90.16,66.95,1
"2170","795",751,89.99,67.18,1
"2171","795",752,89.12,67.04,1
"2172","795",753,88.76,66.16,1
"2173","795",754,90.14,66.62,1
"2174","795",755,91.14,66.03,1
"2175","795",756,92.58,66.72,1
"2176","795",757,92.76,66.81,1
"2177","795",758,93.53,65.66,1
"2178","795",759,93.9,64.16,1
"2179","795",760,94.48,64.29,1
"2180","795",761,94.86,64.8,1
"2181","795",762,93.96,64.96,1
"2182","796",739,68.02,74.2,1
"2183","797",740,58.97,60.2,1
"2184","797",741,57.73,59.74,1
"2185","798",743,56.69,82.79,1
"2186","799",743,60.42,60.96,1
"2187","800",743,67.91,74.06,1
"2188","800",744,67.76,73.92,1
"2189","801",745,58.29,86.93,1
"2190","802",746,67.99,74.86,1
"2191","803",747,56.97,59.06,1
"2192","804",748,68.89,74.83,1
"2193","805",749,56.33,60.01,1
"2194","805",750,56.19,61.72,1
"2195","806",749,61.56,68.42,1
"2196","807",754,56.58,63.96,1
"2197","808",754,76.64,98.81,1
"2198","809",755,68.21,75.02,1
"2199","810",756,66.88,99.04,1
"2200","811",757,68.64,74.36,1
"2201","812",757,77.14,98.05,1
"2202","813",757,88.03,69.7,1
"2203","814",760,56.79,64.05,1
"2204","814",761,56.11,62.21,1
"2205","814",762,56.79,62.36,1
"2206","814",763,56.99,61.04,1
"2207","815",760,67.78,74.48,1
"2208","816",760,67.95,101.46,1
"2209","817",760,86.42,70.22,1
"2210","817",761,87.11,69.14,1
"2211","818",762,64.93,86.07,1
"2212","818",763,65.29,85.23,1
"2213","819",762,68.95,74.38,1
"2214","819",763,68.82,74.01,1
"2215","819",764,68.9,74.38,1
"2216","819",765,68.73,73.92,1
"2217","819",766,68.85,74.75,1
"2218","819",767,68.07,74.41,1
"2219","820",762,68.72,100.08,1
"2220","820",763,68.86,99.64,1
"2221","821",762,99.62,72.51,1
"2222","822",763,86.65,68.28,1
"2223","823",766,53.04,62.98,1
"2224","823",767,52.79,62.67,1
"2225","823",768,53.17,62.68,1
"2226","824",767,66.54,84.99,1
"2227","824",768,67.3,84.63,1
"2228","825",767,87.66,68.11,1
"2229","826",769,64.78,99.95,1
"2230","827",769,68,74.81,1
"2231","827",770,68.07,74.16,1
"2232","828",769,85.25,67.93,1
"2233","828",770,86.28,69.02,1
"2234","829",770,52.32,63.08,1
"2235","829",771,52.84,61.63,1
"2236","829",772,51.79,61.88,1
"2237","830",772,69.02,74.92,1
"2238","831",773,43.78,59.13,1
"2239","832",774,51.79,63.07,1
"2240","832",775,51.97,63.33,1
"2241","832",776,48.8,62.92,1
"2242","832",777,48.81,62.96,1
"2243","832",778,48.33,62.99,1
"2244","832",779,48.77,62.87,1
"2245","833",774,66.43,84.76,1
"2246","833",775,66.84,85.28,1
"2247","833",776,66.16,85.84,1
"2248","834",774,68.69,98.79,1
"2249","835",777,87.76,70.29,1
"2250","835",778,87.29,69.33,1
"2251","836",778,67.25,98.92,1
"2252","836",779,68.05,99.66,1
"2253","837",780,67.07,86.28,1
"2254","838",781,84.98,66.69,1
"2255","839",782,67.23,86.1,1
"2256","839",783,66.33,87.15,1
"2257","840",782,68.02,74.19,1
"2258","841",783,80.88,66.69,1
"2259","841",784,81.67,66.29,1
"2260","841",785,81.15,66.85,1
"2261","842",784,68.27,74.34,1
"2262","842",785,68.15,74.88,1
"2263","843",785,64.83,85.78,1
"2264","844",786,67.66,102.16,1
"2265","844",787,67.04,99.22,1
"2266","844",788,67.97,97.78,1
"2267","844",789,67.8,99.03,1
"2268","845",787,50.73,71.21,1
"2269","845",788,51.17,72.3,1
"2270","846",787,68.64,74.5,1
"2271","846",788,68.42,74.45,1
"2272","847",787,79.36,69.07,1
"2273","848",789,79.43,70.06,1
"2274","848",790,79.69,69.18,1
"2275","849",790,68,74.15,1
"2276","850",791,67.46,98.74,1
"2277","851",792,67.55,74.71,1
"2278","852",792,90.96,69.35,1
"2279","853",793,66.89,98.4,1
"2280","853",794,65.78,99.93,1
"2281","853",795,66.45,100.72,1
"2282","853",796,67.39,98.3,1
"2283","853",797,66.85,99.55,1
"2284","854",794,51.78,75.24,1
"2285","855",794,67.79,74.16,1
"2286","855",795,68.14,75.06,1
"2287","855",796,68.84,74.65,1
"2288","856",795,92.02,69.97,1
"2289","856",796,91.67,69.62,1
"2290","856",797,92.07,69.72,1
"2291","856",798,91.83,69.67,1
"2292","856",799,91.55,68.71,1
"2293","856",800,92.42,68.15,1
"2294","856",801,92.84,68.79,1
"2295","856",802,93.68,68.28,1
"2296","856",803,95.99,67.16,1
"2297","856",804,96,67.28,1
"2298","856",805,95.55,67.2,1
"2299","856",806,96.23,67.02,1
"2300","856",807,95.6,66.7,1
"2301","856",808,95,68.26,1
"2302","856",809,94.59,68.39,1
"2303","856",810,94.25,68.59,1
"2304","856",811,94.42,68.58,1
"2305","856",812,94.94,68.09,1
"2306","856",813,94.25,68.79,1
"2307","856",814,94.33,68.27,1
"2308","856",815,94.65,68.38,1
"2309","856",816,94.75,68.48,1
"2310","856",817,94.13,68.8,1
"2311","856",818,94.56,68.66,1
"2312","856",819,94.69,69.02,1
"2313","856",820,94.64,69.05,1
"2314","856",821,94.64,69.22,1
"2315","856",822,94.76,69.35,1
"2316","856",823,94.41,68.77,1
"2317","856",824,94.6,69.19,1
"2318","856",825,94.93,68.78,1
"2319","856",826,94.94,69.64,1
"2320","856",827,94.93,69.78,1
"2321","856",828,95.32,69.2,1
"2322","856",829,95.43,68.87,1
"2323","856",830,96.98,69.06,1
"2324","856",831,97.66,70.32,1
"2325","856",832,98.59,69.8,1
"2326","856",833,99.96,69.69,1
"2327","856",834,99.72,69.34,1
"2328","856",835,99.6,68.74,1
"2329","857",797,49.14,72.96,1
"2330","857",798,50.06,71.62,1
"2331","857",799,49.87,71.05,1
"2332","857",800,49.21,69.86,1
"2333","858",799,61.83,89.11,1
"2334","859",799,67.99,74.66,1
"2335","860",799,69,100.07,1
"2336","860",800,66.54,101.13,1
"2337","860",801,68.31,101.88,1
"2338","861",799,87.02,87.43,1
"2339","861",800,85.81,88.2,1
"2340","862",800,1,1,1
"2341","863",801,67.76,74.76,1
"2342","864",802,86.65,87.35,1
"2343","864",803,86.39,87.17,1
"2344","864",804,85.83,86.83,1
"2345","864",805,85.9,88.27,1
"2346","864",806,84.94,88.04,1
"2347","864",807,86.12,87.17,1
"2348","865",804,49.26,69.25,1
"2349","865",805,49.83,70.23,1
"2350","865",806,50.87,72.19,1
"2351","865",807,50.39,71.11,1
"2352","865",808,49.95,71.16,1
"2353","865",809,50.56,71.61,1
"2354","865",810,49.96,72.04,1
"2355","865",811,50.77,72.79,1
"2356","866",804,68.41,74.49,1
"2357","867",804,76.97,98.22,1
"2358","867",805,76,98.06,1
"2359","867",806,76.3,97.95,1
"2360","867",807,77.81,99.89,1
"2361","868",805,67.81,97.81,1
"2362","868",806,66.09,99.16,1
"2363","868",807,65.82,99.01,1
"2364","868",808,68.8,98.87,1
"2365","868",809,69.22,100,1
"2366","869",808,68.13,74.64,1
"2367","870",810,86.69,86.95,1
"2368","871",812,68.08,74.3,1
"2369","872",812,86.01,88.66,1
"2370","873",814,68.14,73.95,1
"2371","874",814,84.88,89.34,1
"2372","874",815,84.89,89.9,1
"2373","874",816,86.2,90.26,1
"2374","875",816,50.24,74.09,1
"2375","875",817,51.02,74.87,1
"2376","876",816,67.86,74.02,1
"2377","876",817,68.17,75.03,1
"2378","876",818,67.67,74.17,1
"2379","876",819,68.28,74.25,1
"2380","876",820,67.94,74.18,1
"2381","877",817,47,1,1
"2382","878",818,86.64,90.24,1
"2383","879",820,49.28,73.35,1
"2384","879",821,49.87,73.07,1
"2385","880",820,61.99,88.09,1
"2386","881",821,87.4,89.34,1
"2387","882",822,61.54,89.14,1
"2388","883",823,88.28,88.29,1
"2389","883",824,87.38,89.11,1
"2390","884",825,49.02,73.66,1
"2391","885",827,68.12,73.7,1
"2392","885",828,67.96,74.2,1
"2393","886",827,88.12,88.62,1
"2394","887",828,50.76,74.23,1
"2395","887",829,48.97,73.88,1
"2396","888",830,74.79,100,1
"2397","889",830,87.36,88.87,1
"2398","889",831,87.94,88.65,1
"2399","889",832,87.78,88.05,1
"2400","889",833,87.88,86.97,1
"2401","889",834,86.76,87.91,1
"2402","890",831,50.06,71.87,1
"2403","890",832,49.83,73,1
"2404","891",833,86.77,73.58,1
"2405","892",834,50.37,73.82,1
"2406","893",835,54.83,32.89,1
"2407","894",836,76.98,99.27,1
"2408","894",837,76.27,99.89,1
"2409","895",837,48.32,70.77,1
"2410","896",837,88.51,87.36,1
"2411","897",839,67.64,74.83,1
"2412","897",840,67.87,75.21,1
"2413","898",840,48.2,70.27,1
"2414","898",841,49.24,70.49,1
"2415","899",841,90.1,88.73,1
"2416","900",842,87.41,74.19,1
"2417","901",843,67.97,74.68,1
"2418","901",844,68.68,75.76,1
"2419","902",843,77.25,99.66,1
"2420","902",844,77.7,99.28,1
"2421","902",845,78.64,99.74,1
"2422","902",846,78.15,99.06,1
"2423","902",847,78.3,99.37,1
"2424","902",848,78.23,99.28,1
"2425","903",843,89.45,86.26,1
"2426","904",843,99.03,68.46,1
"2427","905",845,50.42,69,1
"2428","906",846,67.6,74.77,1
"2429","906",847,67.89,74.84,1
"2430","907",846,91.9,85.9,1
"2431","907",847,92.04,86.15,1
"2432","908",847,49.44,66.02,1
"2433","908",848,48.87,66.14,1
"2434","908",849,48.73,66.06,1
"2435","909",849,67.91,74.73,1
"2436","910",849,96.05,67.23,1
"2437","910",850,96.36,67.88,1
"2438","910",851,96.85,68.53,1
"2439","910",852,97.55,69.39,1
"2440","910",853,96.89,67.9,1
"2441","910",854,98.11,66.85,1
"2442","910",855,96.31,66.29,1
"2443","910",856,96.62,66.73,1
"2444","910",857,98.1,65.51,1
"2445","910",858,98.59,65.83,1
"2446","910",859,97.99,66.75,1
"2447","910",860,97.64,68.21,1
"2448","911",850,91.94,85.76,1
"2449","911",851,92.73,86.47,1
"2450","911",852,93.2,86.56,1
"2451","911",853,93.17,86.23,1
"2452","911",854,93.97,85.37,1
"2453","911",855,92.49,85.06,1
"2454","911",856,92.97,85.25,1
"2455","911",857,92.22,84.94,1
"2456","911",858,93.13,85.16,1
"2457","911",859,93.42,85.63,1
"2458","911",860,93.41,85.2,1
"2459","912",851,68.15,75.98,1
"2460","912",852,67.84,75.26,1
"2461","912",853,68.28,74.57,1
"2462","913",852,48.27,66.14,1
"2463","914",853,86.28,74,1
"2464","915",854,48.59,66.12,1
"2465","915",855,48.96,65.75,1
"2466","915",856,48.32,65.76,1
"2467","916",855,48.4,38.15,1
"2468","916",856,47.09,37,1
"2469","916",857,46.98,36.78,1
"2470","917",855,67.44,74.94,1
"2471","918",855,85.5,73.93,1
"2472","919",857,67.22,74.88,1
"2473","919",858,66.92,74.36,1
"2474","920",858,48.83,65.88,1
"2475","920",859,48.18,64.98,1
"2476","920",860,48.87,64.02,1
"2477","921",858,86.31,73.38,1
"2478","922",860,44.72,97,1
"2479","923",860,85.35,73.25,1
"2480","924",860,105.66,72.23,1
"2481","925",862,46.74,97.4,1
"2482","926",862,94.08,84.48,1
"2483","926",863,94.14,85.4,1
"2484","926",864,94.12,86.58,1
"2485","926",865,94.15,86.36,1
"2486","926",866,92.94,86.92,1
"2487","927",863,67.7,74.72,1
"2488","928",863,86.07,73.93,1
"2489","929",865,67.73,74.79,1
"2490","929",866,67.21,74.25,1
"2491","929",867,67.15,74.85,1
"2492","930",867,47.94,66.65,1
"2493","930",868,49.01,66.7,1
"2494","930",869,48.91,67.06,1
"2495","931",867,57.08,97.02,1
"2496","932",869,86.24,74.2,1
"2497","932",870,86.07,74.06,1
"2498","932",871,85.97,73.58,1
"2499","933",869,93.26,87.32,1
"2500","934",870,67.29,74.44,1
"2501","935",871,49.09,65.73,1
"2502","935",872,48.7,65.57,1
"2503","935",873,49,66.92,1
"2504","935",874,49.39,67.49,1
"2505","936",872,67.96,74.81,1
"2506","937",872,93.97,87.69,1
"2507","938",874,68.54,74.15,1
"2508","938",875,68,74.25,1
"2509","939",874,86.3,73.77,1
"2510","939",875,85.19,73.75,1
"2511","940",876,49.78,67.97,1
"2512","941",877,54.23,57.78,1
"2513","942",877,68.64,74.74,1
"2514","943",877,85.86,74.17,1
"2515","944",878,93.27,86.02,1
"2516","945",879,50.47,67.06,1
"2517","945",880,50.11,67.25,1
"2518","945",881,49.8,66.7,1
"2519","945",882,50.31,65.43,1
"2520","945",883,50.45,65.45,1
"2521","945",884,51.77,65.53,1
"2522","946",879,68.01,74.89,1
"2523","946",880,68.16,74.91,1
"2524","946",881,67.89,73.83,1
"2525","947",880,54.63,55.12,1
"2526","947",881,55.36,58.68,1
"2527","948",880,92.94,86.25,1
"2528","949",881,85.1,74.09,1
"2529","950",882,92.91,87.93,1
"2530","950",883,93.33,88.27,1
"2531","950",884,92.68,88.01,1
"2532","950",885,92.06,87.21,1
"2533","951",883,85.79,74.01,1
"2534","952",883,101.25,67.05,1
"2535","952",884,99.14,68.34,1
"2536","952",885,98.93,67.39,1
"2537","952",886,98.97,66.96,1
"2538","952",887,98.28,66.99,1
"2539","952",888,97.22,65.73,1
"2540","952",889,97.13,64.75,1
"2541","953",884,68.28,73.86,1
"2542","953",885,67.66,74.43,1
"2543","953",886,68.45,74.59,1
"2544","954",886,50.97,66.45,1
"2545","955",887,54.59,75.02,1
"2546","956",888,50.02,67,1
"2547","956",889,50.85,66.95,1
"2548","956",890,50.76,66.21,1
"2549","957",889,56.19,73.74,1
"2550","958",889,69,128,1
"2551","959",890,68.22,75.03,1
"2552","959",891,68.07,74.82,1
"2553","959",892,68.16,75.25,1
"2554","959",893,68.4,74.85,1
"2555","960",891,96.77,64.37,1
"2556","960",892,95.37,65.85,1
"2557","960",893,95.56,66.04,1
"2558","960",894,95.28,66.19,1
"2559","960",895,94.85,66.67,1
"2560","960",896,95.19,66.57,1
"2561","960",897,95.22,66.95,1
"2562","960",898,94.19,67.84,1
"2563","960",899,94.75,67.57,1
"2564","960",900,94.71,68.01,1
"2565","960",901,94.33,66.61,1
"2566","960",902,94.83,66,1
"2567","960",903,94.96,65.82,1
"2568","960",904,94.71,64.8,1
"2569","960",905,93.93,65.08,1
"2570","960",906,93.96,64.79,1
"2571","960",907,94.02,65.69,1
"2572","960",908,94.12,65.15,1
"2573","960",909,94.43,65.68,1
"2574","960",910,94.06,65.27,1
"2575","960",911,94.27,65.7,1
"2576","960",912,94,65.23,1
"2577","960",913,94.05,65.43,1
"2578","960",914,93.71,64.31,1
"2579","960",915,92.68,65.44,1
"2580","960",916,92.77,65.12,1
"2581","960",917,92.65,65.06,1
"2582","960",918,93.92,64.46,1
"2583","960",919,94.27,64.71,1
"2584","960",920,95.22,66.54,1
"2585","960",921,95.78,65.37,1
"2586","960",922,96.55,65.47,1
"2587","960",923,96.91,66.27,1
"2588","961",892,74.92,102.9,1
"2589","962",892,86.01,74.05,1
"2590","962",893,85.57,73.56,1
"2591","962",894,85.85,73.19,1
"2592","962",895,86.11,72.71,1
"2593","962",896,86.26,72.85,1
"2594","962",897,85.95,73.15,1
"2595","962",898,85.89,73.19,1
"2596","962",899,85.84,73.14,1
"2597","962",900,85.16,73.53,1
"2598","962",901,84.78,73.35,1
"2599","962",902,84.85,73.59,1
"2600","962",903,84.79,72.45,1
"2601","962",904,84.53,72.81,1
"2602","962",905,83.95,72.91,1
"2603","962",906,83.77,72.97,1
"2604","962",907,83.24,72.39,1
"2605","962",908,84.11,73.18,1
"2606","962",909,84.15,73.06,1
"2607","962",910,83.97,73.73,1
"2608","962",911,83.72,73.47,1
"2609","962",912,84.7,73.4,1
"2610","962",913,84.03,74.26,1
"2611","962",914,83.35,74.26,1
"2612","962",915,82.94,75.01,1
"2613","963",893,51.03,67.21,1
"2614","963",894,49.73,71.92,1
"2615","964",894,76.65,101.87,1
"2616","964",895,76.16,101.8,1
"2617","964",896,75.02,99.98,1
"2618","965",895,50.23,65.99,1
"2619","966",898,75.3,100.68,1
"2620","967",899,50.78,68.19,1
"2621","967",900,51.84,67.96,1
"2622","967",901,51.1,68.04,1
"2623","968",901,68.16,74.81,1
"2624","968",902,68.18,74.39,1
"2625","969",901,75.22,98.05,1
"2626","970",902,77.25,107.94,1
"2627","971",903,106.93,72.89,1
"2628","972",904,68.19,75.05,1
"2629","972",905,67.71,75.03,1
"2630","972",906,67.81,74.67,1
"2631","972",907,68.17,75.02,1
"2632","973",904,75.85,99.79,1
"2633","973",905,75.75,99.94,1
"2634","974",906,60.65,60.22,1
"2635","974",907,60.09,56.98,1
"2636","974",908,59.96,57.66,1
"2637","975",909,76.77,99.84,1
"2638","976",910,68.04,74.98,1
"2639","976",911,67.89,74.84,1
"2640","976",912,68.1,74.89,1
"2641","976",913,68.7,74.87,1
"2642","977",910,87.59,46.19,1
"2643","978",911,76.63,100.02,1
"2644","979",912,89.12,50.93,1
"2645","980",913,51.06,68.07,1
"2646","980",914,50.82,67.26,1
"2647","980",915,51.14,67.79,1
"2648","981",914,62.58,63.67,1
"2649","982",916,68.24,75.1,1
"2650","983",917,76.23,101.89,1
"2651","984",917,87.85,47.87,1
"2652","985",918,82.43,75.92,1
"2653","985",919,81.74,76.08,1
"2654","985",920,82.87,76.77,1
"2655","985",921,82.25,76.3,1
"2656","985",922,82.64,76.45,1
"2657","985",923,82.57,76.14,1
"2658","985",924,82.62,77,1
"2659","985",925,82.26,76.79,1
"2660","985",926,83.08,76.65,1
"2661","985",927,82.92,76.84,1
"2662","985",928,83,77.87,1
"2663","986",919,49.62,65.55,1
"2664","986",920,49.23,65.36,1
"2665","986",921,49.87,65.75,1
"2666","986",922,49.64,63.83,1
"2667","986",923,49.74,63.76,1
