"","Trajectory","Frame","x","y","z"
"1637","281",2571,72.96,60.27,1
"1638","281",2572,72.81,60.62,1
"1639","281",2573,72.3,60.06,1
"1640","281",2574,72.95,60,1
"1641","281",2575,71.77,60.27,1
"1642","281",2576,71.81,60.24,1
"1643","281",2577,72.08,60.32,1
"1644","281",2578,71.95,60.33,1
"1645","281",2579,71.86,60.36,1
"1646","281",2580,72.23,60.14,1
"1647","281",2581,71.69,60.17,1
"1648","281",2582,72.25,59.86,1
"1649","281",2583,72.65,59.83,1
"1650","282",2575,75.78,53.69,1
"1651","282",2576,75.38,53.04,1
"1652","282",2577,75.31,52.24,1
"1653","282",2578,75.8,52.94,1
"1654","282",2579,75.14,51.89,1
"1655","283",2581,75.07,53.04,1
"1656","283",2582,75.64,52.26,1
"1657","283",2583,75.93,51.04,1
"1658","283",2584,75.79,51.19,1
"1659","283",2585,75.23,52.86,1
"1660","283",2586,75.08,52.35,1
"1661","284",2587,72.29,59.81,1
"1662","284",2588,72.7,59.13,1
"1663","284",2589,72.29,57.23,1
"1664","284",2590,72.23,59.85,1
"1665","285",2590,75.19,52.33,1
"1666","285",2591,74.79,53.06,1
"1667","285",2592,75.13,53.19,1
"1668","285",2593,75.67,54.98,1
"1669","285",2594,75.03,54.42,1
"1670","286",2592,72.09,59.7,1
"1671","286",2593,71.38,58.96,1
"1672","286",2594,72.2,59.8,1
"1673","287",2598,79.1,56.86,1
"1674","287",2599,80.02,56.64,1
"1675","288",2599,72.11,60.19,1
"1676","288",2600,70.97,59.99,1
"1677","288",2601,71.76,59.82,1
"1678","288",2602,72.7,59.41,1
"1679","288",2603,71.8,59.64,1
"1680","289",2599,74.78,53.16,1
"1681","289",2600,74.83,54.17,1
"1682","289",2601,74.84,53.09,1
"1683","290",2601,77.3,57.95,1
"1684","290",2602,77.13,58.21,1
"1685","291",2606,77.08,55.79,1
"1686","291",2607,76.68,55.83,1
"1687","291",2608,76.06,54.7,1
"1688","291",2609,73.89,56.71,1
"1689","291",2610,75.26,54.9,1
"1690","291",2611,75.06,56.22,1
"1691","291",2612,75.33,55.13,1
"1692","292",2614,76.22,52.71,1
"1693","292",2615,76.18,53.3,1
"1694","292",2616,75.73,54.04,1
"1695","292",2617,75.75,54.03,1
"1696","292",2618,75.93,53.38,1
"1697","292",2619,73.84,55.23,1
"1698","292",2620,74.9,53.69,1
"1699","292",2621,74.84,53.35,1
"1700","292",2622,75,52.7,1
"1701","292",2623,75.13,53.94,1
"1702","292",2624,74.82,53.19,1
"1703","293",2626,75.64,54.94,1
"1704","293",2627,76,53.82,1
"1705","293",2628,75.1,53.3,1
"1706","293",2629,75.08,53.77,1
"1707","294",2638,73.25,51.29,1
"1708","294",2639,73.83,51.39,1
"1709","295",2646,73.83,53.65,1
"1710","295",2647,73.18,53.29,1
"1711","296",2649,73.3,53.93,1
"1712","296",2650,73.87,53.98,1
"1713","297",2652,72.77,53.94,1
"1714","297",2653,73.99,53.71,1
"1715","298",2656,75.1,53.33,1
"1716","298",2657,75.04,52.86,1
"1717","299",2661,74.8,54.71,1
"1718","299",2662,74.19,53.9,1
"1719","299",2663,73.91,54.65,1
"1720","299",2664,74.01,53.16,1
"1721","300",2677,73.33,52.85,1
"1722","300",2678,74.13,52.91,1
"1723","301",2705,79.89,55.86,1
"1724","301",2706,79.68,55.99,1
"1725","302",2757,75.32,53.16,1
"1726","302",2758,75.17,53.16,1
"1727","303",2766,73.29,53.2,1
"1728","303",2767,73.3,53.81,1
"1729","304",2779,79.24,55.3,1
"1730","304",2780,78.91,55.21,1
"1731","305",2781,75.34,54.14,1
"1732","305",2782,78.18,54.9,1
"1733","305",2783,77.04,54.27,1
"1734","305",2784,77.86,55.37,1
"1735","305",2785,78.04,54.86,1
"1736","306",2787,78.2,54.7,1
"1737","306",2788,78.2,55.09,1
"1738","306",2789,78.62,55.87,1
"1739","306",2790,78.66,55.2,1
"1740","306",2791,78.7,54.91,1
"1741","306",2792,77.73,54.81,1
"1742","306",2793,74.73,54.88,1
"1743","307",2789,74.9,55.08,1
"1744","307",2790,75.12,54.17,1
"1745","307",2791,74.82,53.93,1
"1746","308",2794,78.04,55.43,1
"1747","308",2795,77.78,55.08,1
"1748","308",2796,78.17,54.8,1
"1749","308",2797,78.97,55.68,1
"1750","308",2798,78.21,55.67,1
"1751","308",2799,78.73,55.23,1
"1752","308",2800,78.71,55.27,1
"1753","308",2801,78.68,55.15,1
"1754","308",2802,78.72,55.28,1
"1755","308",2803,78.19,55.22,1
"1756","308",2804,78.35,55.88,1
"1757","308",2805,78.94,55.75,1
"1758","308",2806,79.11,55.24,1
"1759","308",2807,79.12,55.84,1
"1760","309",2809,79.23,55.79,1
"1761","309",2810,79.1,55.14,1
"1762","310",3189,76.12,53.3,1
"1763","310",3190,75.31,53.05,1
"1764","311",3195,71.14,54.77,1
"1765","311",3196,72.13,55.82,1
"1766","312",3198,70.87,54.9,1
"1767","312",3199,71.06,55.24,1
"1768","312",3200,70.79,55.06,1
"1769","313",3218,76.23,54.89,1
"1770","313",3219,76.91,55.21,1
"1771","313",3220,77.24,54.09,1
"1772","314",3222,77.3,55.01,1
"1773","314",3223,77.42,54.98,1
"1774","314",3224,77.19,55,1
"1775","315",3228,76.94,54.4,1
"1776","315",3229,76.87,54.78,1
"1777","316",3239,71.22,55.24,1
"1778","316",3240,70.97,55.21,1
"1779","317",3241,76.12,54.38,1
"1780","317",3242,76.06,53.34,1
"1781","317",3243,76.22,53.75,1
"1782","318",3254,76.98,54.78,1
"1783","318",3255,77.17,54.75,1
"1784","319",3257,77.01,53.69,1
"1785","319",3258,76.32,54,1
"1786","319",3259,76.26,54.14,1
"1787","319",3260,76.28,54.07,1
"1788","319",3261,75.96,53.33,1
"1789","320",3278,77.68,54.94,1
"1790","320",3279,76.91,55.7,1
"1791","320",3280,77.32,54.82,1
"1792","320",3281,77.26,55.14,1
"1793","320",3282,77.83,54.22,1
"1794","320",3283,77.33,54.88,1
"1795","320",3284,78.19,55.14,1
"1796","321",3286,77.33,54.91,1
"1797","321",3287,78.13,54.76,1
"1798","321",3288,77.93,54.07,1
"1799","322",3305,77.67,53.8,1
"1800","322",3306,77.85,53.82,1
"1801","323",3323,77.75,53.06,1
"1802","323",3324,77.1,53.17,1
"1803","324",3326,74.17,60.92,1
"1804","324",3327,73.29,60.26,1
"1805","325",3329,76.98,59.15,1
"1806","325",3330,78.09,56.97,1
"1807","326",3331,77.98,53.1,1
"1808","326",3332,78.18,52.86,1
"1809","326",3333,77.22,53.73,1
"1810","326",3334,77.42,53.22,1
"1811","327",3333,73.14,67.24,1
"1812","327",3334,74.83,67.23,1
"1813","327",3335,74.87,66.94,1
"1814","327",3336,74.85,66.76,1
"1815","327",3337,75.27,67.3,1
"1816","327",3338,74.01,68.24,1
"1817","328",3335,75.82,60.09,1
"1818","328",3336,73.94,60.65,1
"1819","328",3337,74.72,61.09,1
"1820","328",3338,75.93,62.25,1
"1821","329",3339,77.79,54.2,1
"1822","329",3340,76.66,52.87,1
"1823","329",3341,76.36,53.17,1
"1824","330",3343,78.79,52.69,1
"1825","330",3344,77.37,54.12,1
"1826","331",3344,74.62,66.95,1
"1827","331",3345,75.23,66.99,1
"1828","332",3346,78.31,54.82,1
"1829","332",3347,77.2,54.22,1
"1830","332",3348,78.17,53.6,1
"1831","332",3349,78.27,53.8,1
"1832","332",3350,77.96,53.93,1
"1833","333",3356,78.28,54.06,1
"1834","333",3357,78.74,54.21,1
"1835","333",3358,79.27,53.19,1
"1836","334",3359,73.99,68.4,1
"1837","334",3360,74.14,69.15,1
"1838","335",3361,76.33,66.99,1
"1839","335",3362,75.79,65.77,1
"1840","336",3362,79.1,52.94,1
"1841","336",3363,78.63,53.01,1
"1842","336",3364,76.85,53.21,1
"1843","337",3365,74.16,66.8,1
"1844","337",3366,74.13,66.7,1
"1845","337",3367,73.9,67.26,1
"1846","337",3368,74.03,66.32,1
"1847","338",3372,76.1,67.03,1
"1848","338",3373,75.07,68.27,1
"1849","339",3388,74.82,66.71,1
"1850","339",3389,74.04,67.17,1
"1851","340",3393,74.9,66.67,1
"1852","340",3394,76.82,65.86,1
"1853","340",3395,74.29,66.29,1
"1854","341",3412,74.65,67.25,1
"1855","341",3413,73.79,67.83,1
"1856","342",3445,75.09,67.78,1
"1857","342",3446,75.8,66.25,1
"1858","343",3466,74.74,66.2,1
"1859","343",3467,74.62,67.04,1
"1860","344",3853,70.3,54.92,1
"1861","344",3854,70.34,54.07,1
"1862","345",3862,71.21,54.17,1
"1863","345",3863,70.81,53.62,1
"1864","346",3868,71.18,55.05,1
"1865","346",3869,70.79,54.91,1
"1866","347",3873,71.74,56.13,1
"1867","347",3874,71.88,56.32,1
"1868","347",3875,71.67,55.95,1
"1869","347",3876,70.94,55.91,1
"1870","348",3907,73.92,54.72,1
"1871","348",3908,73.96,54.73,1
"1872","348",3909,74.21,54.81,1
"1873","348",3910,74.34,53.1,1
"1874","348",3911,74.27,53.8,1
"1875","348",3912,74.36,53.74,1
"1876","348",3913,74.7,53.88,1
"1877","349",3915,74.71,53.87,1
"1878","349",3916,74.7,53.26,1
"1879","349",3917,74.73,54.14,1
"1880","350",3919,74.2,53.12,1
"1881","350",3920,74.86,53.29,1
"1882","351",3922,75.21,52.81,1
"1883","351",3923,75.23,53.2,1
"1884","351",3924,75.22,53.17,1
"1885","351",3925,74.78,53.01,1
"1886","351",3926,75.18,52.76,1
"1887","351",3927,75.33,53.06,1
"1888","351",3928,75.79,52.84,1
"1889","352",3930,75.71,52.71,1
"1890","352",3931,75.73,52.82,1
"1891","352",3932,75.21,52.76,1
"1892","352",3933,75.33,52.99,1
"1893","352",3934,75.22,53.17,1
"1894","353",3936,74.95,53.36,1
"1895","353",3937,75.95,52.75,1
"1896","353",3938,75.75,53.22,1
"1897","353",3939,75.69,52.92,1
"1898","353",3940,75.27,52.74,1
"1899","353",3941,75,53.25,1
"1900","353",3942,74.7,53.33,1
"1901","353",3943,74.26,52.95,1
"1902","353",3944,74.3,53.04,1
"1903","353",3945,74.16,52.31,1
"1904","353",3946,74.29,52.78,1
"1905","353",3947,74.18,52.25,1
"1906","353",3948,73.63,52.94,1
"1907","353",3949,73.85,53.14,1
"1908","354",3951,74.34,53.13,1
"1909","354",3952,74.25,52.92,1
"1910","354",3953,74.24,52.72,1
"1911","354",3954,74.08,53.74,1
"1912","354",3955,74.05,53.8,1
"1913","355",3957,73.91,53.75,1
"1914","355",3958,73.86,54.08,1
"1915","355",3959,74.26,54.14,1
"1916","355",3960,74.05,53.85,1
"1917","355",3961,74.22,54.26,1
"1918","356",3963,73.95,54.71,1
"1919","356",3964,73.76,54.25,1
"1920","356",3965,73.76,54.8,1
"1921","356",3966,73.83,54.79,1
"1922","356",3967,73.86,54.22,1
"1923","356",3968,74.05,54.66,1
"1924","356",3969,73.91,54.17,1
"1925","356",3970,74.29,53.88,1
"1926","357",3973,74.15,54.29,1
"1927","357",3974,74.23,54.76,1
"1928","358",3976,74.74,54.98,1
"1929","358",3977,75.27,55.19,1
"1930","358",3978,75.33,55.07,1
"1931","358",3979,75.9,55.02,1
"1932","358",3980,75.26,54.26,1
"1933","358",3981,75.11,54.18,1
"1934","359",3983,76.74,57.16,1
"1935","359",3984,76.05,56.69,1
"1936","359",3985,76.75,56.24,1
"1937","360",3989,76.71,56.12,1
"1938","360",3990,76.76,56.28,1
"1939","361",4177,73.72,50.22,1
"1940","361",4178,73.3,50.19,1
"1941","361",4179,73.83,50.07,1
"1942","362",4182,74.21,50.24,1
"1943","362",4183,73.8,50.76,1
"1944","362",4184,73.37,50.17,1
"1945","363",4539,71.79,61.73,1
"1946","363",4540,72.76,61.81,1
"1947","364",4951,81,55.15,1
"1948","364",4952,80.89,55.24,1
"1949","364",4953,80.29,54.93,1
"1950","365",4955,80.08,54.06,1
"1951","365",4956,80.85,54.66,1
"1952","366",4967,81.76,55.19,1
"1953","366",4968,81.16,55.27,1
"1954","367",4970,81.83,55.64,1
"1955","367",4971,81.73,55.17,1
"1956","368",4976,81.04,55.59,1
"1957","368",4977,81.8,55.93,1
"1958","368",4978,81.3,56.14,1
"1959","368",4979,81.84,55.33,1
"1960","368",4980,80.91,55.32,1
"1961","369",4982,80.82,56.71,1
"1962","369",4983,80.18,55.96,1
"1963","369",4984,80.7,55.91,1
"1964","369",4985,81.67,55.81,1
"1965","370",4989,80.78,55.89,1
"1966","370",4990,81.55,56.93,1
"1967","370",4991,81.08,56.63,1
"1968","370",4992,81.05,56.41,1
"1969","370",4993,80.88,56.66,1
"1970","370",4994,81.17,56.86,1
"1971","370",4995,80.76,56.19,1
"1972","370",4996,80.75,56.23,1
"1973","370",4997,80.68,56.36,1
"1974","370",4998,81.13,56.02,1
"1975","371",5001,80.87,56.08,1
"1976","371",5002,80.91,56.11,1
"1977","371",5003,80.85,56.32,1
"1978","372",5005,80.01,57.2,1
"1979","372",5006,81.05,56.22,1
"1980","373",5007,78.83,58.93,1
"1981","373",5008,80.79,57.27,1
"1982","373",5009,80.75,58.05,1
"1983","373",5010,80.95,57.7,1
"1984","373",5011,81.04,57.78,1
"1985","373",5012,80.84,57.14,1
"1986","373",5013,80.95,56.31,1
"1987","374",5012,72.16,52.18,1
"1988","374",5013,72.09,51.96,1
"1989","374",5014,72.19,52.2,1
"1990","375",5015,80.88,56.13,1
"1991","375",5016,80.8,56.15,1
"1992","375",5017,80.87,56.31,1
"1993","375",5018,80.77,56.68,1
"1994","376",5016,72,52.64,1
"1995","376",5017,72.06,52.22,1
"1996","376",5018,72.3,52.84,1
"1997","377",5021,72.83,52.83,1
"1998","377",5022,72.68,53.04,1
"1999","378",5027,72.22,52.82,1
"2000","378",5028,72.26,52.73,1
"2001","379",5042,72.19,53.21,1
"2002","379",5043,72.32,52.12,1
"2003","379",5044,72.13,53.1,1
"2004","380",5048,72.22,53.24,1
"2005","380",5049,72.21,52.76,1
"2006","380",5050,72.34,52.72,1
"2007","380",5051,73.19,52.24,1
"2008","380",5052,72.83,52.12,1
"2009","381",5060,72.24,52.78,1
"2010","381",5061,72.86,52.26,1
"2011","381",5062,73.28,52.95,1
"2012","381",5063,73.74,52.16,1
"2013","382",5070,73.09,53.02,1
"2014","382",5071,72.91,52.92,1
"2015","382",5072,72.72,53.06,1
"2016","382",5073,72.88,52.69,1
"2017","382",5074,73.31,53.94,1
"2018","382",5075,72.36,53.89,1
"2019","382",5076,73.25,52.85,1
"2020","382",5077,72.85,52.9,1
"2021","382",5078,72.22,52.92,1
"2022","382",5079,72.14,53.28,1
"2023","382",5080,72.15,53.07,1
"2024","383",5077,73.34,60.19,1
"2025","383",5078,73.25,60.86,1
"2026","383",5079,74.81,58.77,1
"2027","383",5080,74.94,59.77,1
"2028","383",5081,73.07,61.16,1
"2029","384",5081,74.07,56.08,1
"2030","384",5082,74.69,57.94,1
"2031","385",5082,72.7,52.75,1
"2032","385",5083,72.93,52.65,1
"2033","385",5084,72.72,52.84,1
"2034","385",5085,72.94,52.83,1
"2035","385",5086,72.4,53.08,1
"2036","385",5087,72.96,53.1,1
"2037","385",5088,73.02,53.18,1
"2038","386",5083,73.38,61.1,1
"2039","386",5084,73.95,61.6,1
"2040","386",5085,73.25,61.14,1
"2041","386",5086,74.76,60.92,1
"2042","386",5087,72.96,61.24,1
"2043","386",5088,74.17,61.16,1
"2044","386",5089,74.83,61.66,1
"2045","386",5090,75.2,61.18,1
"2046","386",5091,76.19,61.15,1
"2047","386",5092,74.98,61.76,1
"2048","386",5093,74.19,60.69,1
"2049","386",5094,74.81,60.78,1
"2050","386",5095,73.32,62.13,1
"2051","386",5096,74.2,60.73,1
"2052","386",5097,73.93,61.8,1
"2053","386",5098,75.14,60.68,1
"2054","386",5099,74.92,60.08,1
"2055","386",5100,74.05,60.25,1
"2056","386",5101,73.91,61.7,1
"2057","386",5102,73.02,60.98,1
"2058","386",5103,74.1,59.96,1
"2059","386",5104,74.19,60.79,1
"2060","386",5105,74.63,61.17,1
"2061","386",5106,74.86,60.78,1
"2062","387",5084,74.24,56.91,1
"2063","387",5085,74.17,57.3,1
"2064","388",5088,74.26,57.11,1
"2065","388",5089,74.12,56.15,1
"2066","388",5090,74.12,56.24,1
"2067","389",5093,72.78,52.84,1
"2068","389",5094,72.24,52.24,1
"2069","390",5100,72.77,53.16,1
"2070","390",5101,72.26,52.05,1
"2071","391",5103,73.03,53.35,1
"2072","391",5104,72.86,53.15,1
"2073","391",5105,72.27,53.17,1
"2074","392",5106,74.26,57.07,1
"2075","392",5107,74.19,57.06,1
"2076","393",5108,72.21,53.05,1
"2077","393",5109,71.92,52.62,1
"2078","393",5110,71.76,52.75,1
"2079","393",5111,72.16,52.7,1
"2080","393",5112,72.23,53.12,1
"2081","393",5113,72.7,53.08,1
"2082","393",5114,72.99,53.34,1
"2083","393",5115,72.78,53.24,1
"2084","393",5116,73.03,52.92,1
"2085","393",5117,72.67,53.08,1
"2086","393",5118,73.38,53.17,1
"2087","393",5119,73.26,52.86,1
"2088","393",5120,73.07,52.68,1
"2089","393",5121,72.9,52.38,1
"2090","393",5122,73.36,52.92,1
"2091","393",5123,73.24,52.24,1
"2092","393",5124,73.25,52.9,1
"2093","393",5125,73.33,53.07,1
"2094","393",5126,72.19,52.75,1
"2095","393",5127,72.83,52.78,1
"2096","393",5128,73.11,52.32,1
"2097","394",5108,74.57,60.05,1
"2098","394",5109,73.8,60.18,1
"2099","394",5110,73.61,60.11,1
"2100","395",5113,73.17,59.07,1
"2101","395",5114,73,59.99,1
"2102","396",5118,73.09,61.7,1
"2103","396",5119,72.84,61.16,1
"2104","396",5120,73.91,61.64,1
"2105","396",5121,73.88,60.95,1
"2106","396",5122,73.12,60.91,1
"2107","396",5123,72.76,61.05,1
"2108","397",5129,72.3,61.99,1
"2109","397",5130,71.89,61.91,1
"2110","397",5131,72.06,60.84,1
"2111","398",5130,73.6,55.96,1
"2112","398",5131,72.83,53.22,1
"2113","398",5132,72.87,52.35,1
"2114","398",5133,72.84,52.72,1
"2115","398",5134,73.08,52.73,1
"2116","398",5135,72.99,52.95,1
"2117","398",5136,73.04,52.35,1
"2118","398",5137,73.13,52.23,1
"2119","398",5138,73.76,54.99,1
"2120","398",5139,72.92,52.88,1
"2121","398",5140,73.9,52.89,1
"2122","398",5141,72.94,52.31,1
"2123","399",5138,72.99,60.13,1
"2124","399",5139,73.67,60.19,1
"2125","400",5143,72.76,61.02,1
"2126","400",5144,71.96,61.22,1
"2127","401",5146,73.78,61.64,1
"2128","401",5147,73.24,61.28,1
"2129","402",5451,71.96,49.34,1
"2130","402",5452,72.11,49.16,1
"2131","402",5453,72.09,48.72,1
"2132","403",5455,72.87,49.71,1
"2133","403",5456,72.73,48.26,1
"2134","403",5457,71.86,48.77,1
"2135","404",5461,72.35,49.06,1
"2136","404",5462,73.12,48.27,1
"2137","405",5466,73.09,48.34,1
"2138","405",5467,72.68,47.98,1
"2139","405",5468,72.06,48.65,1
"2140","406",5486,73.69,48.94,1
"2141","406",5487,73.22,49.65,1
"2142","407",5491,73.85,49.82,1
"2143","407",5492,73.64,50.13,1
"2144","408",5495,73.65,51.2,1
"2145","408",5496,73.18,51.22,1
"2146","408",5497,73.16,50.67,1
"2147","409",5501,74.07,50.28,1
"2148","409",5502,72.91,50.24,1
"2149","409",5503,73.11,50.35,1
"2150","410",6087,79.37,57.03,1
"2151","410",6088,78.99,57.75,1
"2152","410",6089,78.89,57.71,1
"2153","410",6090,79,57.76,1
"2154","410",6091,79.33,57.07,1
"2155","411",6109,75.06,64.41,1
"2156","411",6110,75.24,65.24,1
"2157","411",6111,74.11,64.97,1
"2158","411",6112,74.75,66.75,1
"2159","412",6113,73.15,64.17,1
"2160","412",6114,74.21,66.28,1
"2161","412",6115,73.28,64.77,1
"2162","412",6116,74.81,65.87,1
"2163","413",6120,75.67,67.91,1
"2164","413",6121,75.37,66.88,1
"2165","414",6129,79.92,57.25,1
"2166","414",6130,80.04,57.33,1
"2167","414",6131,80.04,57.74,1
"2168","415",6133,75.28,65.16,1
"2169","415",6134,75.29,66.14,1
"2170","415",6135,75.63,65.96,1
"2171","416",6133,80.7,58.22,1
"2172","416",6134,80.07,57.4,1
"2173","416",6135,79.78,58.18,1
"2174","416",6136,80.16,57.27,1
"2175","417",6139,73.38,68.08,1
"2176","417",6140,75.07,65.61,1
"2177","417",6141,74.17,64.84,1
"2178","418",6139,79.84,57.32,1
"2179","418",6140,79.28,57.23,1
"2180","419",6145,80.91,57.25,1
"2181","419",6146,80.11,57.2,1
"2182","419",6147,80.15,57.13,1
"2183","419",6148,79.71,56.8,1
"2184","420",6148,75.81,64.15,1
"2185","420",6149,74.86,66.26,1
"2186","421",6151,75.01,66.18,1
"2187","421",6152,75.35,65.94,1
"2188","421",6153,75.03,65.85,1
"2189","421",6154,73.86,66.74,1
"2190","421",6155,74.81,67.01,1
"2191","421",6156,74.83,67.29,1
"2192","421",6157,73.42,65.98,1
"2193","421",6158,75.67,66.81,1
"2194","421",6159,75.22,67.75,1
"2195","421",6160,73.31,67.85,1
"2196","422",6153,79.15,57.14,1
"2197","422",6154,79.85,56.36,1
"2198","422",6155,79.88,57.74,1
"2199","422",6156,80.05,57.8,1
"2200","423",6161,80.75,56.77,1
"2201","423",6162,80.3,57.3,1
"2202","423",6163,80.19,57.74,1
"2203","424",6167,80.23,57.66,1
"2204","424",6168,80.1,57.8,1
"2205","425",6168,75.1,66.07,1
"2206","425",6169,75.18,65.15,1
"2207","425",6170,74.76,65.92,1
"2208","425",6171,74.23,65.21,1
"2209","425",6172,74.33,64.84,1
"2210","426",6177,73.75,64.27,1
"2211","426",6178,74.99,64.77,1
"2212","427",6182,75,65.24,1
"2213","427",6183,74.71,65.91,1
"2214","427",6184,74.15,65.13,1
"2215","427",6185,73.97,67.68,1
"2216","428",6319,40.19,81.76,1
"2217","428",6320,40.16,82.68,1
"2218","428",6321,39.67,82.19,1
"2219","429",6352,40.31,82.18,1
"2220","429",6353,40.2,83.01,1
"2221","430",6363,41.04,83.13,1
"2222","430",6364,41.04,82.67,1
"2223","430",6365,40.96,82.64,1
"2224","431",6375,73.15,51.69,1
"2225","431",6376,73.8,51.71,1
"2226","431",6377,73.77,51.09,1
"2227","431",6378,74,51.24,1
"2228","431",6379,73.97,51.04,1
"2229","431",6380,73.85,51.28,1
"2230","431",6381,73.29,51.26,1
"2231","431",6382,74.06,51.21,1
"2232","431",6383,74.92,51.19,1
"2233","431",6384,73.29,51.1,1
"2234","431",6385,73.8,50.94,1
"2235","431",6386,73.15,50.26,1
"2236","432",6741,77.18,52.97,1
"2237","432",6742,77.57,53.06,1
"2238","432",6743,77.04,53.31,1
"2239","432",6744,77.17,52.94,1
"2240","432",6745,76.18,52.27,1
"2241","432",6746,77.05,52.36,1
"2242","432",6747,76.82,52.97,1
"2243","432",6748,76.72,53.05,1
"2244","432",6749,77.26,53.23,1
"2245","432",6750,77.08,53.69,1
"2246","433",6752,76.81,53.2,1
"2247","433",6753,77.24,53.27,1
"2248","433",6754,76.66,53.09,1
"2249","433",6755,77.11,53.79,1
"2250","433",6756,77.08,53.69,1
"2251","433",6757,77.25,53.18,1
"2252","433",6758,77,53.72,1
"2253","433",6759,76.29,53.12,1
"2254","433",6760,77.06,53.12,1
"2255","433",6761,76.64,53.86,1
"2256","433",6762,76.99,53.24,1
"2257","433",6763,76.04,53.77,1
"2258","434",6767,76.23,53.99,1
"2259","434",6768,76.34,53.17,1
"2260","434",6769,76.79,53.27,1
"2261","434",6770,77.62,54.9,1
"2262","434",6771,77.06,53.08,1
"2263","434",6772,77.07,53.25,1
"2264","434",6773,76.9,53.3,1
"2265","434",6774,76.92,54.22,1
"2266","434",6775,76.21,54.27,1
"2267","434",6776,75.86,53.23,1
"2268","435",6778,77.08,53.8,1
"2269","435",6779,76,53.7,1
"2270","435",6780,76.12,54.18,1
"2271","435",6781,76.11,54.24,1
"2272","436",6786,77.14,53.84,1
"2273","436",6787,77.15,54.8,1
"2274","436",6788,76.67,53.87,1
"2275","436",6789,77.03,53.84,1
"2276","437",6793,76.03,53.65,1
"2277","437",6794,76.11,54.68,1
"2278","438",6796,76.06,54.27,1
"2279","438",6797,75.75,54.22,1
"2280","439",6800,75.21,54.82,1
"2281","439",6801,75.13,54.72,1
"2282","439",6802,74.98,54.29,1
"2283","439",6803,74.76,54.8,1
"2284","440",6805,75.37,54.24,1
"2285","440",6806,75.26,54.18,1
"2286","440",6807,75.28,54.1,1
"2287","440",6808,75.65,53.02,1
"2288","441",7018,76.33,57.11,1
"2289","441",7019,76.66,58.68,1
"2290","441",7020,75.66,58.03,1
"2291","442",7068,76.02,57.76,1
"2292","442",7069,75.31,57.17,1
"2293","443",7164,77.15,59.37,1
"2294","443",7165,77.28,59.75,1
"2295","443",7166,77.05,59.3,1
"2296","443",7167,76.85,59.78,1
"2297","443",7168,76.01,58.64,1
"2298","443",7169,76.77,58.92,1
"2299","443",7170,76.84,58.71,1
"2300","444",7172,76.28,58.21,1
"2301","444",7173,76.19,58.73,1
"2302","444",7174,76.25,58.15,1
"2303","444",7175,76.69,59.1,1
"2304","444",7176,76.89,59.72,1
"2305","444",7177,76.21,59.79,1
"2306","444",7178,76.34,58.84,1
"2307","444",7179,76.65,59.88,1
"2308","445",7178,78.67,54.97,1
"2309","445",7179,77.77,53.97,1
"2310","445",7180,77.89,53.34,1
"2311","445",7181,77.87,53.28,1
"2312","446",7181,72.36,53.87,1
"2313","446",7182,72.83,54.97,1
"2314","446",7183,71.81,54.17,1
"2315","446",7184,71.81,54.12,1
"2316","446",7185,71.28,54.04,1
"2317","447",7181,76.2,59.65,1
"2318","447",7182,75.88,58.87,1
"2319","447",7183,76.36,58.86,1
"2320","447",7184,76.36,58.08,1
"2321","448",7183,78.09,53.85,1
"2322","448",7184,77.69,53.92,1
"2323","448",7185,77.13,53.3,1
"2324","449",7187,77.8,54.17,1
"2325","449",7188,77.28,54.79,1
"2326","449",7189,77.19,53.23,1
"2327","449",7190,78.12,54.31,1
"2328","449",7191,78.65,54.04,1
"2329","450",7188,71.37,54.1,1
"2330","450",7189,71.98,54.66,1
"2331","451",7188,77.04,57.73,1
"2332","451",7189,76.73,58.86,1
"2333","451",7190,76.24,58.77,1
"2334","452",7192,75.89,58.67,1
"2335","452",7193,76.31,57.87,1
"2336","452",7194,76.88,57.75,1
"2337","453",7193,77.63,54.16,1
"2338","453",7194,77.71,54.86,1
"2339","453",7195,77.67,53.85,1
"2340","453",7196,77.27,53.25,1
"2341","453",7197,77.62,53.72,1
"2342","453",7198,77.25,53.86,1
"2343","453",7199,77.02,54.15,1
"2344","453",7200,77.21,54.17,1
"2345","453",7201,78.24,54.64,1
"2346","453",7202,77.82,54.14,1
"2347","453",7203,77.87,53.98,1
"2348","453",7204,77,53.68,1
"2349","453",7205,76.33,53.03,1
"2350","453",7206,77.21,54.15,1
"2351","453",7207,78.11,53.71,1
"2352","453",7208,76.8,53.24,1
"2353","453",7209,77.06,53.13,1
"2354","453",7210,77.15,52.95,1
"2355","453",7211,76.31,52.94,1
"2356","453",7212,76.9,53.29,1
"2357","454",7196,73.07,53.61,1
"2358","454",7197,72.28,54.05,1
"2359","455",7214,77.09,53.39,1
"2360","455",7215,77.22,53.83,1
"2361","455",7216,77.05,53.36,1
"2362","455",7217,76.2,53.28,1
"2363","455",7218,76.9,53.31,1
"2364","455",7219,77.07,53.88,1
"2365","455",7220,76.92,53.31,1
"2366","455",7221,77.81,53.62,1
"2367","455",7222,76.98,53.26,1
"2368","455",7223,76.73,52.96,1
"2369","455",7224,77.16,52.8,1
"2370","455",7225,77.8,53.26,1
"2371","455",7226,77.63,53,1
"2372","455",7227,77.86,53.15,1
"2373","455",7228,77.19,52.83,1
