"","x","y"
"mage6.1003.11.108.108.3",0.503969999999999,0.0995100000000007
"mage6.1003.11.108.108.4",0.506109999999999,0.0973699999999996
"mage6.1003.11.108.108.5",0.509319999999999,0.15087
"mage6.1003.11.108.108.6",0.40446,0.0235399999999999
"mage6.1003.11.108.108.7",0.27392,0
"mage6.1003.11.108.108.8",0.2675,0.0181900000000002
"mage6.1003.11.108.108.9",0.22577,0.0845300000000007
"mage6.1003.11.108.108.10",0.186179999999999,0.00749000000000079
"mage6.1003.11.108.108.11",0,0.0320999999999997
"mage6.1026.2.109.109.1",0,0
"mage6.1026.2.109.109.2",0.0674099999999995,0.094160000000001
"mage6.1030.2.110.110.1",0.00106999999999903,0
"mage6.1030.2.110.110.2",0,0.28248
"mage6.1042.2.111.111.1",0.0214000000000003,0
"mage6.1042.2.111.111.2",0,0.0203300000000013
"mage6.1429.7.112.112.1",0.13696,0.0984400000000002
"mage6.1429.7.112.112.2",0.14445,0.0235399999999999
"mage6.1429.7.112.112.3",0.100580000000001,0.0320999999999997
"mage6.1429.7.112.112.4",0.107,0.0288899999999996
"mage6.1429.7.112.112.5",0,0
"mage6.1429.7.112.112.6",0.14552,0.1177
"mage6.1429.7.112.112.7",0.214,0.4173
"mage6.1437.2.113.113.1",0,0
"mage6.1437.2.113.113.2",0.0107000000000002,0.00321000000000012
"mage6.1440.4.114.114.1",0,0.0631300000000004
"mage6.1440.4.114.114.2",0.0149800000000001,0
"mage6.1440.4.114.114.3",0.0107000000000002,0.0395900000000005
"mage6.1440.4.114.114.4",0.0117699999999999,0.0460100000000007
"mage6.1449.7.115.115.1",0.0577799999999999,0.1819
"mage6.1449.7.115.115.2",0.214,0.0663399999999997
"mage6.1449.7.115.115.3",0.11984,0
"mage6.1449.7.115.115.4",0.0171199999999996,0.17655
"mage6.1449.7.115.115.5",0.0096299999999996,0.166919999999999
"mage6.1449.7.115.115.6",0,0.18404
"mage6.1449.7.115.115.7",0.00320999999999936,0.0962999999999998
"mage6.1457.7.116.116.1",0.0813200000000005,0.00427999999999991
"mage6.1457.7.116.116.2",0,0.12412
"mage6.1457.7.116.116.3",0.0973700000000004,0
"mage6.1457.7.116.116.4",0.0770399999999999,0.10914
"mage6.1457.7.116.116.5",0.107,0.21186
"mage6.1457.7.116.116.6",0.21079,0.0631299999999996
"mage6.1457.7.116.116.7",0.0856000000000005,0.0577799999999999
"mage6.1465.3.117.117.1",0,0.0395899999999997
"mage6.1465.3.117.117.2",0.11021,0.0748999999999995
"mage6.1465.3.117.117.3",0.0181900000000002,0
"mage6.1476.2.118.118.1",0,0.0888099999999998
"mage6.1476.2.118.118.2",0.0171199999999996,0
"mage6.1479.6.119.119.1",0.0449400000000002,0.41088
"mage6.1479.6.119.119.2",0.42051,0.42479
"mage6.1479.6.119.119.3",0.368080000000001,0.29104
"mage6.1479.6.119.119.4",0.0256800000000002,0.11984
"mage6.1479.6.119.119.5",0,0
"mage6.1479.6.119.119.6",0.0224700000000001,0.1284
"mage6.1487.3.120.120.1",0.0556399999999996,0
"mage6.1487.3.120.120.2",0,0.0385199999999999
"mage6.1487.3.120.120.3",0.00321000000000012,0.0695499999999998
"mage6.1491.4.121.121.1",0,0
"mage6.1491.4.121.121.2",0.30281,0.33277
"mage6.1491.4.121.121.3",0.0149799999999993,0.49969
"mage6.1491.4.121.121.4",0.21079,0.74579
"mage6.1501.5.122.122.1",0.35631,0.14766
"mage6.1501.5.122.122.2",0,0.15729
"mage6.1501.5.122.122.3",0.20223,0
"mage6.1501.5.122.122.4",0.34775,0.16478
"mage6.1501.5.122.122.5",0.14659,0.15087
"mage6.1516.4.123.123.1",0.15408,0.4387
"mage6.1516.4.123.123.2",0.12733,0.31672
"mage6.1516.4.123.123.3",0.0716900000000002,0
"mage6.1516.4.123.123.4",0,0.51253
"mage6.1533.4.124.124.1",0.0909499999999994,0.0930900000000005
"mage6.1533.4.124.124.2",0.17334,0.11984
"mage6.1533.4.124.124.3",0,0
"mage6.1533.4.124.124.4",0.159429999999999,0.0888100000000006
"mage6.1539.10.125.125.1",0.17227,0
"mage6.1539.10.125.125.2",0,0.0492200000000001
"mage6.1539.10.125.125.3",0.0866700000000002,0.00749000000000003
"mage6.1539.10.125.125.4",0.0984400000000002,0.0567100000000001
"mage6.1539.10.125.125.5",0.13161,0.11984
"mage6.1539.10.125.125.6",0.1712,0.21079
"mage6.1539.10.125.125.7",0.22256,0.30388
"mage6.1539.10.125.125.8",0.21614,0.23005
"mage6.1539.10.125.125.9",0.39697,0.29639
"mage6.1539.10.125.125.10",0.18404,0.31672
"mage6.1543.2.126.126.1",0,0.1177
"mage6.1543.2.126.126.2",0.00642000000000024,0
"mage6.1551.2.127.127.1",0,0.0834600000000001
"mage6.1551.2.127.127.2",0.00641999999999948,0
"mage6.1728.2.128.128.1",0.0492199999999993,0
"mage6.1728.2.128.128.2",0,0.17013
"mage6.1968.4.129.129.1",0,0.00213999999999957
"mage6.1968.4.129.129.2",0.18511,0.0706199999999996
"mage6.1968.4.129.129.3",0.10058,0
"mage6.1968.4.129.129.4",0.0898800000000004,0.0567100000000001
"mage6.1973.7.130.130.1",0,0.0952300000000001
"mage6.1973.7.130.130.2",0.0716900000000002,0.156220000000001
"mage6.1973.7.130.130.3",0.0492199999999993,0.293180000000001
"mage6.1973.7.130.130.4",0.08025,0.218280000000001
"mage6.1973.7.130.130.5",0.0973699999999996,0.0845300000000007
"mage6.1973.7.130.130.6",0.0791799999999994,0.117700000000001
"mage6.1973.7.130.130.7",0.13161,0
"mage6.1981.5.131.131.1",0,0.0427999999999991
"mage6.1981.5.131.131.2",0.0898800000000004,0
"mage6.1981.5.131.131.3",0.0449400000000002,0.0224699999999993
"mage6.1981.5.131.131.4",0.0374500000000009,0.11235
"mage6.1981.5.131.131.5",0.153010000000001,0.0952299999999985
"mage6.1991.12.132.132.1",0.46866,0.11556
"mage6.1991.12.132.132.2",0.515739999999999,0.0128400000000005
"mage6.1991.12.132.132.3",0.479359999999999,0.0845299999999991
"mage6.1991.12.132.132.4",0.40125,0.0160500000000006
"mage6.1991.12.132.132.5",0.47829,0.0246100000000004
"mage6.1991.12.132.132.6",0.56389,0.00963000000000036
"mage6.1991.12.132.132.7",0.50825,0.0738299999999998
"mage6.1991.12.132.132.8",0.373429999999999,0.0139099999999995
"mage6.1991.12.132.132.9",0.393759999999999,0.12412
"mage6.1991.12.132.132.10",0,0.0920199999999999
"mage6.1991.12.132.132.11",0.19688,0.0310299999999991
"mage6.1991.12.132.132.12",0.0545699999999998,0
"mage6.2005.6.133.133.1",0.07276,0.206509999999999
"mage6.2005.6.133.133.2",0.10914,0.22791
"mage6.2005.6.133.133.3",0.0096299999999996,0.19902
"mage6.2005.6.133.133.4",0.0716900000000002,0.0716900000000002
"mage6.2005.6.133.133.5",0.11342,0
"mage6.2005.6.133.133.6",0,0.17869
"mage6.2015.4.134.134.1",0.20865,0
"mage6.2015.4.134.134.2",0.0438700000000004,0.0749000000000003
"mage6.2015.4.134.134.3",0,0.19688
"mage6.2015.4.134.134.4",0.0171200000000004,0.17013
"mage6.2020.4.135.135.1",0,0.21079
"mage6.2020.4.135.135.2",0.15301,0
"mage6.2020.4.135.135.3",0.0823899999999996,0.0620599999999998
"mage6.2020.4.135.135.4",0.09951,0.0716900000000002
"mage6.2028.8.136.136.1",0.27499,0.319929999999999
"mage6.2028.8.136.136.2",0.321,0.129470000000001
"mage6.2028.8.136.136.3",0.21186,0
"mage6.2028.8.136.136.4",0.18297,0.20758
"mage6.2028.8.136.136.5",0.1177,0.13696
"mage6.2028.8.136.136.6",0,0.20437
"mage6.2028.8.136.136.7",0.0984399999999994,0.26108
"mage6.2028.8.136.136.8",0.10272,0.22042
"mage6.2039.4.137.137.1",0.0535,0.194739999999999
"mage6.2039.4.137.137.2",0,0.19581
"mage6.2039.4.137.137.3",0.06099,0.0920199999999999
"mage6.2039.4.137.137.4",0.0556399999999996,0
"mage6.2044.2.138.138.1",0,0
"mage6.2044.2.138.138.2",0.0770399999999999,0.0502899999999999
"mage6.2047.2.139.139.1",0,0
"mage6.2047.2.139.139.2",0.00107000000000055,0.135890000000001
"mage6.2055.3.140.140.1",0,0.179759999999999
"mage6.2055.3.140.140.2",0.0588500000000005,0
"mage6.2055.3.140.140.3",0.0781100000000004,0.0213999999999988
"mage6.2059.5.141.141.1",0.17548,0.00748999999999927
"mage6.2059.5.141.141.2",0,0.10058
"mage6.2059.5.141.141.3",0.15729,0
"mage6.2059.5.141.141.4",0.16585,0.19581
"mage6.2059.5.141.141.5",0.0642000000000001,0.12091
"mage6.2065.2.142.142.1",0,0
"mage6.2065.2.142.142.2",0.00214000000000033,0.0952300000000001
"mage6.2068.2.143.143.1",0,0
"mage6.2068.2.143.143.2",0.08025,0.0738299999999998
"mage6.2070.2.144.144.1",0.0577799999999999,0
"mage6.2070.2.144.144.2",0,0.00428000000000067
"mage6.2072.5.145.145.1",0.0695499999999998,0.0214000000000003
"mage6.2072.5.145.145.2",0.0107000000000002,0.18083
"mage6.2072.5.145.145.3",0,0.0706199999999996
"mage6.2072.5.145.145.4",0.0716900000000002,0
"mage6.2072.5.145.145.5",0.10486,0.13054
"mage6.2073.2.146.146.1",0.18832,0.10379
"mage6.2073.2.146.146.2",0,0
"mage6.2080.2.147.147.1",0,0.0235399999999999
"mage6.2080.2.147.147.2",0.0278200000000005,0
"mage6.2084.2.148.148.1",0.10593,0
"mage6.2084.2.148.148.2",0,0.00749000000000079
"mage6.2089.3.149.149.1",0.0224700000000001,0.0203299999999998
"mage6.2089.3.149.149.2",0.0599200000000002,0.081319999999999
"mage6.2089.3.149.149.3",0,0
"mage6.2092.2.150.150.1",0,0.00855999999999982
"mage6.2092.2.150.150.2",0.0502899999999999,0
"mage6.2093.3.151.151.1",0,0.0588499999999997
"mage6.2093.3.151.151.2",0.0738300000000005,0.0941599999999995
"mage6.2093.3.151.151.3",0.00535000000000046,0
"mage6.2098.3.152.152.1",0,0
"mage6.2098.3.152.152.2",0.0738300000000005,0.00428000000000067
"mage6.2098.3.152.152.3",0.157290000000001,0.10914
"mage6.2099.7.153.153.1",0.19046,0.408740000000001
"mage6.2099.7.153.153.2",0.20544,0.22898
"mage6.2099.7.153.153.3",0.19474,0
"mage6.2099.7.153.153.4",0,0.17013
"mage6.2099.7.153.153.5",0,0.28034
"mage6.2099.7.153.153.6",0.0128399999999997,0.23433
"mage6.2099.7.153.153.7",0.16478,0.30281
"mage6.2105.2.154.154.1",0.191529999999999,0
"mage6.2105.2.154.154.2",0,0.0609899999999993
"mage6.2106.5.155.155.1",0.329560000000001,0.18725
"mage6.2106.5.155.155.2",0.210790000000001,0.13054
"mage6.2106.5.155.155.3",0.0952299999999993,0
"mage6.2106.5.155.155.4",0,0.11984
"mage6.2106.5.155.155.5",0.16478,0.16371
"mage6.2109.5.156.156.1",0.182970000000001,0
"mage6.2109.5.156.156.2",0.27606,0.171199999999999
"mage6.2109.5.156.156.3",0.221490000000001,0.0706199999999996
"mage6.2109.5.156.156.4",0.179760000000001,0.0117699999999999
"mage6.2109.5.156.156.5",0,0.22363
"mage6.2112.2.157.157.1",0.00427999999999991,0
"mage6.2112.2.157.157.2",0,0.0588500000000012
"mage6.2115.3.158.158.1",0.35096,0.0203299999999998
"mage6.2115.3.158.158.2",0.0395899999999997,0.0342400000000008
"mage6.2115.3.158.158.3",0,0
"mage6.2118.6.159.159.1",0.0117699999999992,0.333839999999999
"mage6.2118.6.159.159.2",0.103789999999999,0.497549999999999
"mage6.2118.6.159.159.3",0.0674100000000003,0.29746
"mage6.2118.6.159.159.4",0,0.233259999999999
"mage6.2118.6.159.159.5",0.199019999999999,0.00963000000000036
"mage6.2118.6.159.159.6",0.19153,0
"mage6.2124.2.160.160.1",0,0.0781100000000004
"mage6.2124.2.160.160.2",0.14338,0
"mage6.2127.5.161.161.1",0.0567100000000001,0
"mage6.2127.5.161.161.2",0,0.0652699999999999
"mage6.2127.5.161.161.3",0.17441,0.218279999999999
"mage6.2127.5.161.161.4",0.0930900000000005,0.164779999999999
"mage6.2127.5.161.161.5",0.108070000000001,0.0706199999999996
"mage6.2131.2.162.162.1",0,0
"mage6.2131.2.162.162.2",0.217209999999999,0.14659
"mage6.2136.3.163.163.1",0,0
"mage6.2136.3.163.163.2",0.0288899999999996,0.0995100000000007
"mage6.2136.3.163.163.3",0.105929999999999,0.126260000000001
"mage6.2140.10.164.164.1",0,0
"mage6.2140.10.164.164.2",0.108070000000001,0.24075
"mage6.2140.10.164.164.3",0.19688,0.141240000000001
"mage6.2140.10.164.164.4",0.31565,0.287830000000001
"mage6.2140.10.164.164.5",0.108070000000001,0.413020000000001
"mage6.2140.10.164.164.6",0.17227,0.319930000000001
"mage6.2140.10.164.164.7",0.29104,0.293180000000001
"mage6.2140.10.164.164.8",0.176550000000001,0.164780000000001
"mage6.2140.10.164.164.9",0.0256799999999995,0.29211
"mage6.2140.10.164.164.10",0.00855999999999982,0.224700000000001
"mage6.2142.3.165.165.1",0,0.132679999999999
"mage6.2142.3.165.165.2",0.0256799999999995,0
"mage6.2142.3.165.165.3",0.00962999999999884,0.0502899999999999
"mage6.2146.12.166.166.1",0.00320999999999936,0.114489999999999
"mage6.2146.12.166.166.2",0.15836,0.13375
"mage6.2146.12.166.166.3",0.10165,0.0641999999999994
"mage6.2146.12.166.166.4",0.0149800000000001,0.0449400000000002
"mage6.2146.12.166.166.5",0.17013,0.0567100000000001
"mage6.2146.12.166.166.6",0.10379,0.164779999999999
"mage6.2146.12.166.166.7",0.0641999999999994,0.117699999999999
"mage6.2146.12.166.166.8",0,0.126259999999999
"mage6.2146.12.166.166.9",0.0631299999999996,0.129469999999999
"mage6.2146.12.166.166.10",0.0952300000000001,0
"mage6.2146.12.166.166.11",0.0898800000000004,0.12091
"mage6.2146.12.166.166.12",0.0898800000000004,0.066339999999999
"mage6.2158.6.167.167.1",0.0128400000000005,0.21079
"mage6.2158.6.167.167.2",0.0813200000000005,0.141239999999999
"mage6.2158.6.167.167.3",0.0973699999999996,0.37771
"mage6.2158.6.167.167.4",0.0920199999999999,0.30067
"mage6.2158.6.167.167.5",0.11984,0.10914
"mage6.2158.6.167.167.6",0,0
"mage6.2166.4.168.168.1",0.194739999999999,0
"mage6.2166.4.168.168.2",0,0.0417300000000001
"mage6.2166.4.168.168.3",0.0620599999999998,0.26108
"mage6.2166.4.168.168.4",0.0631300000000004,0.164780000000001
"mage6.2172.4.169.169.1",0.0321000000000012,0.0567100000000001
"mage6.2172.4.169.169.2",0,0.00856000000000134
"mage6.2172.4.169.169.3",0.0374500000000009,0.00214000000000109
"mage6.2172.4.169.169.4",0.102720000000001,0
"mage6.2177.3.170.170.1",0,0.105930000000001
"mage6.2177.3.170.170.2",0.0930900000000005,0.0278200000000005
"mage6.2177.3.170.170.3",0.0920199999999999,0
"mage6.2181.3.171.171.1",0.0941599999999995,0.00855999999999982
"mage6.2181.3.171.171.2",0.0845300000000007,0.0577800000000007
"mage6.2181.3.171.171.3",0,0
"mage6.2188.2.172.172.1",0.0181900000000002,0
"mage6.2188.2.172.172.2",0,0.00642000000000024
"mage6.2191.2.173.173.1",0,0.20437
"mage6.2191.2.173.173.2",0.11235,0
"mage6.2196.5.174.174.1",0,0
"mage6.2196.5.174.174.2",0.0417300000000001,0.17227
"mage6.2196.5.174.174.3",0.07276,0.18725
"mage6.2196.5.174.174.4",0.145520000000001,0.507179999999999
"mage6.2196.5.174.174.5",0.23005,0.375569999999999
"mage6.2204.9.175.175.1",0.42158,0.191530000000001
"mage6.2204.9.175.175.2",0.29639,0.233260000000001
"mage6.2204.9.175.175.3",0.19795,0.23861
"mage6.2204.9.175.175.4",0.3103,0.0963000000000006
"mage6.2204.9.175.175.5",0.17762,0
"mage6.2204.9.175.175.6",0.12519,0.0331700000000002
"mage6.2204.9.175.175.7",0.0930899999999997,0.0299600000000001
"mage6.2204.9.175.175.8",0.0139100000000003,0.11556
"mage6.2204.9.175.175.9",0,0.20009
"mage6.2216.3.176.176.1",0.17013,0.268569999999999
"mage6.2216.3.176.176.2",0,0.10486
"mage6.2216.3.176.176.3",0.14552,0
"mage6.2220.4.177.177.1",0,0.18939
"mage6.2220.4.177.177.2",0.29746,0.18939
"mage6.2220.4.177.177.3",0.17976,0.0395900000000005
"mage6.2220.4.177.177.4",0.51681,0
"mage6.2225.2.178.178.1",0.11449,0.00107000000000055
"mage6.2225.2.178.178.2",0,0
"mage6.2228.11.179.179.1",0.52109,0.040660000000001
"mage6.2228.11.179.179.2",0.52858,0.13161
"mage6.2228.11.179.179.3",0.37236,0
"mage6.2228.11.179.179.4",0.23112,0.11984
"mage6.2228.11.179.179.5",0.301740000000001,0.0353099999999998
"mage6.2228.11.179.179.6",0.26429,0.02675
"mage6.2228.11.179.179.7",0.13696,0.0460100000000007
"mage6.2228.11.179.179.8",0.15836,0.109140000000001
"mage6.2228.11.179.179.9",0.108070000000001,0
"mage6.2228.11.179.179.10",0,0.00428000000000067
"mage6.2228.11.179.179.11",0.0363800000000004,0.0984400000000002
"mage6.2240.4.180.180.1",0.0310299999999999,0.0417300000000001
"mage6.2240.4.180.180.2",0.309229999999999,0
"mage6.2240.4.180.180.3",0.15087,0.1284
"mage6.2240.4.180.180.4",0,0.00535000000000122
"mage6.2246.6.181.181.1",0.0299599999999994,0
"mage6.2246.6.181.181.2",0.09951,0.179760000000001
"mage6.2246.6.181.181.3",0,0.26536
"mage6.2246.6.181.181.4",0.0492199999999993,0.35952
"mage6.2246.6.181.181.5",0.15301,0.42265
"mage6.2246.6.181.181.6",0.24824,0.45689
"mage6.2252.6.182.182.1",0,0.480430000000001
"mage6.2252.6.182.182.2",0.10379,0.482570000000001
"mage6.2252.6.182.182.3",0.15836,0.17334
"mage6.2252.6.182.182.4",0.127330000000001,0.21721
"mage6.2252.6.182.182.5",0.1177,0.18939
"mage6.2252.6.182.182.6",0.12305,0
"mage6.2259.11.183.183.1",0.23219,0.11877
"mage6.2259.11.183.183.2",0.15622,0.0524299999999994
"mage6.2259.11.183.183.3",0.11021,0.19688
"mage6.2259.11.183.183.4",0.108070000000001,0.00321000000000012
"mage6.2259.11.183.183.5",0.14231,0
"mage6.2259.11.183.183.6",0.15622,0.11663
"mage6.2259.11.183.183.7",0,0.141239999999999
"mage6.2259.11.183.183.8",0.11663,0.20223
"mage6.2259.11.183.183.9",0.12412,0.17013
"mage6.2259.11.183.183.10",0.14659,0.34133
"mage6.2259.11.183.183.11",0.14017,0.2461
"mage6.2278.2.184.184.1",0.107,0.30281
"mage6.2278.2.184.184.2",0,0
"mage6.3194.8.185.185.1",0.0898799999999988,0.11342
"mage6.3194.8.185.185.2",0.164779999999999,0.0460099999999992
"mage6.3194.8.185.185.3",0,0.14017
"mage6.3194.8.185.185.4",0.00962999999999884,0.11235
"mage6.3194.8.185.185.5",0.093089999999999,0
"mage6.3194.8.185.185.6",0.0973699999999996,0.11021
"mage6.3194.8.185.185.7",0.285689999999999,0.0438699999999996
"mage6.3194.8.185.185.8",0.304949999999999,0.358449999999999
"mage6.3231.7.186.186.1",0.0952299999999993,0.039589999999999
"mage6.3231.7.186.186.2",0.0117699999999999,0.0288899999999996
"mage6.3231.7.186.186.3",0.0117699999999999,0.0213999999999988
"mage6.3231.7.186.186.4",0.0203299999999998,0.0213999999999988
"mage6.3231.7.186.186.5",0,0.039589999999999
"mage6.3231.7.186.186.6",0.00641999999999948,0
"mage6.3231.7.186.186.7",0.00855999999999982,0.00641999999999872
"mage6.3390.3.187.187.1",0.16157,0.09951
"mage6.3390.3.187.187.2",0.14873,0
"mage6.3390.3.187.187.3",0,0.12412
"mage6.3469.3.188.188.1",0.0823899999999996,0.0791800000000002
"mage6.3469.3.188.188.2",0.00855999999999982,0
"mage6.3469.3.188.188.3",0,0.20223
"mage6.3479.5.189.189.1",0.0428000000000006,0.17976
"mage6.3479.5.189.189.2",0.03424,0.20651
"mage6.3479.5.189.189.3",0.00535000000000046,0.0599200000000002
"mage6.3479.5.189.189.4",0.0770400000000006,0.09951
"mage6.3479.5.189.189.5",0,0
"mage6.3485.6.190.190.1",0.15515,0.12091
"mage6.3485.6.190.190.2",0,0.14231
"mage6.3485.6.190.190.3",0.20223,0.0577799999999999
"mage6.3485.6.190.190.4",0.11663,0
"mage6.3485.6.190.190.5",0.10165,0.13803
"mage6.3485.6.190.190.6",0.17227,0.0213999999999995
"mage6.3498.2.191.191.1",0,0
"mage6.3498.2.191.191.2",0.21614,0.0588499999999997
"mage6.3501.2.192.192.1",0,0
"mage6.3501.2.192.192.2",0.13696,0.12947
"mage6.3505.8.193.193.1",0,0.16906
"mage6.3505.8.193.193.2",0.0813199999999998,0.18511
"mage6.3505.8.193.193.3",0.0920199999999999,0.21293
"mage6.3505.8.193.193.4",0.0823900000000003,0
"mage6.3505.8.193.193.5",0.1284,0.19153
"mage6.3505.8.193.193.6",0.0813199999999998,0.29425
"mage6.3505.8.193.193.7",0.20116,0.17548
"mage6.3505.8.193.193.8",0.0235399999999999,0.30602
"mage6.3514.9.194.194.1",0,0.28783
"mage6.3514.9.194.194.2",0.22363,0.18832
"mage6.3514.9.194.194.3",0.20865,0.20972
"mage6.3514.9.194.194.4",0.50504,0.15729
"mage6.3514.9.194.194.5",0.41516,0.25787
"mage6.3514.9.194.194.6",0.42907,0.18083
"mage6.3514.9.194.194.7",0.5136,0.1391
"mage6.3514.9.194.194.8",0.59813,0
"mage6.3514.9.194.194.9",0.62167,0.13482
"mage6.3525.15.195.195.1",0.49541,0.13054
"mage6.3525.15.195.195.2",0.54677,0.12519
"mage6.3525.15.195.195.3",0.5243,0.14552
"mage6.3525.15.195.195.4",0.38841,0.140169999999999
"mage6.3525.15.195.195.5",0.38413,0.23112
"mage6.3525.15.195.195.6",0.31779,0.18725
"mage6.3525.15.195.195.7",0.28034,0.10914
"mage6.3525.15.195.195.8",0.16692,0.22363
"mage6.3525.15.195.195.9",0.23861,0.23005
"mage6.3525.15.195.195.10",0.32956,0.1177
"mage6.3525.15.195.195.11",0.18618,0.08774
"mage6.3525.15.195.195.12",0.30174,0.14445
"mage6.3525.15.195.195.13",0,0
"mage6.3525.15.195.195.14",0.19367,0.11128
"mage6.3525.15.195.195.15",0.37878,0.01926
"mage6.3543.2.196.196.1",0,0
"mage6.3543.2.196.196.2",0.0770399999999999,0.0556400000000003
"mage6.3569.2.197.197.1",0.0845299999999999,0
"mage6.3569.2.197.197.2",0,0.1177
"mage6.3573.2.198.198.1",0.12412,0
"mage6.3573.2.198.198.2",0,0.0288899999999996
"mage6.3586.2.199.199.1",0.0962999999999998,0.10914
"mage6.3586.2.199.199.2",0,0
"mage6.3589.2.200.200.1",0,0.10486
"mage6.3589.2.200.200.2",0.0770399999999999,0
"mage6.3602.2.201.201.1",0.0331699999999995,0.0395899999999997
"mage6.3602.2.201.201.2",0,0
"mage6.3610.2.202.202.1",0,0
"mage6.3610.2.202.202.2",0.17441,0.0652699999999999
"mage6.3614.3.203.203.1",0.11342,0.10272
"mage6.3614.3.203.203.2",0.0406600000000003,0.18511
"mage6.3614.3.203.203.3",0,0
"mage6.3831.3.204.204.1",0,0.0877400000000008
"mage6.3831.3.204.204.2",0.0299600000000001,0
"mage6.3831.3.204.204.3",0.0642000000000001,0.0749000000000003
"mage6.3835.5.205.205.1",0.00749000000000003,0
"mage6.3835.5.205.205.2",0.10165,0.0492200000000009
"mage6.3835.5.205.205.3",0,0.111280000000001
"mage6.3835.5.205.205.4",0.1177,0.233260000000001
"mage6.3835.5.205.205.5",0.23112,0.221490000000001
"mage6.3844.6.206.206.1",0.178689999999999,0.31779
"mage6.3844.6.206.206.2",0,0.43442
"mage6.3844.6.206.206.3",0.27713,0.2889
"mage6.3844.6.206.206.4",0.20865,0.260009999999999
"mage6.3844.6.206.206.5",0.53928,0
"mage6.3844.6.206.206.6",0.20972,0.11235
"mage6.3851.4.207.207.1",0,0
"mage6.3851.4.207.207.2",0.0181899999999994,0.0438700000000012
"mage6.3851.4.207.207.3",0.0449399999999994,0.0813200000000005
"mage6.3851.4.207.207.4",0.10272,0.0567100000000001
