 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
3396,653,7862,74.331,58.615,0,0.203,1.538,2.923,6.123,13.792,3.4e38
3397,653,7864,74.791,58.894,0,0.140,1.458,2.713,5.636,12.710,3.4e38
3398,653,7866,74.814,57.810,0,0.150,1.591,3.128,6.794,15.853,3.4e38
3399,653,7867,75.523,58.943,0,0.128,1.757,3.676,8.381,20.299,3.4e38
3400,654,7871,75.465,57.379,0,0.107,1.434,2.665,5.593,12.885,3.4e38
3401,654,7872,74.253,56.070,0,0.071,1.254,2.184,4.416,10.034,3.4e38
3402,654,7873,74.518,57.506,0,0.116,1.563,3.008,6.418,14.814,3.4e38
3403,654,7874,73.690,56.288,0,0.146,1.565,3.091,6.820,16.312,3.4e38
3404,654,7876,74.620,56.825,0,0.149,1.436,2.637,5.436,12.251,3.4e38
3405,655,7881,67.961,61.425,0,0.054,1.182,1.998,3.955,8.913,3.4e38
3406,655,7883,75.335,55.925,0,0.158,1.716,3.575,8.164,19.897,3.4e38
3407,655,7885,76.301,57.881,0,0.126,1.407,2.551,5.197,11.602,3.4e38
3408,655,7886,75.768,57.918,0,0.140,1.695,3.530,8.080,19.768,3.4e38
3409,655,7887,74.653,57.624,0,0.089,1.449,2.698,5.610,12.669,3.4e38
3410,655,7888,75.381,57.357,0,0.175,1.637,3.257,7.117,16.662,3.4e38
3411,656,7895,95.933,3.411,0,0.050,1.299,2.203,4.193,8.754,3.4e38
3412,656,7896,95.720,4.185,0,0.076,1.380,2.449,4.860,10.534,3.4e38
3413,657,7902,64.157,98.923,0,0.079,1.372,2.513,5.241,12.044,3.4e38
3414,657,7903,66.524,102.891,0,0.236,1.484,2.747,5.630,12.484,3.4e38
3415,657,7904,66.980,103.350,0,0.205,1.540,3.008,6.547,15.424,3.4e38
3416,657,7905,67.251,102.855,0,0.216,1.523,2.879,6.014,13.548,3.4e38
3417,657,7907,66.701,102.803,0,0.130,1.492,2.766,5.680,12.614,3.4e38
3418,657,7908,66.571,103.913,0,0.112,1.492,2.877,6.232,14.676,3.4e38
3419,657,7909,66.962,102.269,0,0.155,1.573,3.071,6.610,15.270,3.4e38
3420,658,7913,64.417,102.943,0,0.105,1.541,2.960,6.302,14.488,3.4e38
3421,658,7915,66.230,102.410,0,0.177,1.399,2.502,4.994,10.856,3.4e38
3422,658,7916,65.615,102.479,0,0.121,1.513,2.851,5.952,13.417,3.4e38
3423,658,7917,65.907,102.996,0,0.144,1.563,3.074,6.720,15.843,3.4e38
3424,658,7918,65.406,101.562,0,0.145,1.443,2.608,5.215,11.263,3.4e38
3425,658,7920,66.172,102.339,0,0.165,1.386,2.408,4.618,9.565,3.4e38
3426,658,7922,67.493,101.974,0,0.114,1.516,2.951,6.410,15.087,3.4e38
3427,658,7923,68.221,100.904,0,0.072,1.539,3.177,7.382,18.497,3.4e38
3428,658,7924,65.632,102.273,0,0.113,1.598,3.168,6.957,16.477,3.4e38
3429,658,7925,65.388,101.606,0,0.248,1.565,3.028,6.464,14.850,3.4e38
3430,658,7927,66.048,101.097,0,0.121,1.524,2.874,5.969,13.332,3.4e38
3431,659,7933,66.704,100.957,0,0.172,1.475,2.719,5.555,12.287,3.4e38
3432,659,7934,66.002,102.262,0,0.150,1.654,3.343,7.421,17.616,3.4e38
3433,659,7935,66.627,100.794,0,0.217,1.502,2.827,5.914,13.411,3.4e38
3434,659,7936,66.284,101.540,0,0.170,1.473,2.662,5.280,11.225,3.4e38
3435,659,7937,66.088,101.313,0,0.131,1.441,2.656,5.499,12.452,3.4e38
3436,659,7938,66.000,101.272,0,0.161,1.556,3.007,6.415,14.714,3.4e38
3437,659,7939,66.073,101.476,0,0.124,1.551,3.006,6.447,14.883,3.4e38
3438,659,7940,66.003,101.000,0,0.166,1.463,2.763,5.867,13.613,3.4e38
3439,659,7941,67.272,99.890,0,0.117,1.328,2.267,4.313,8.940,3.4e38
3440,659,7943,66.261,100.256,0,0.112,1.513,2.834,5.860,13.073,3.4e38
3441,659,7944,65.777,100.828,0,0.259,1.403,2.483,4.887,10.465,3.4e38
3442,659,7945,65.583,100.868,0,0.190,1.460,2.712,5.642,12.811,3.4e38
3443,659,7947,65.624,100.455,0,0.151,1.374,2.389,4.609,9.652,3.4e38
3444,659,7948,64.980,101.070,0,0.297,1.577,3.069,6.583,15.159,3.4e38
3445,659,7949,64.991,101.592,0,0.092,1.338,2.320,4.538,9.786,3.4e38
3446,659,7950,65.638,101.413,0,0.106,1.318,2.200,4.081,8.257,3.4e38
3447,659,7952,65.956,100.673,0,0.129,1.468,2.716,5.594,12.506,3.4e38
3448,659,7953,66.520,101.549,0,0.295,1.457,2.636,5.255,11.278,3.4e38
3449,659,7954,66.389,102.156,0,0.181,1.601,3.132,6.743,15.589,3.4e38
3450,659,7955,66.291,101.409,0,0.169,1.546,2.989,6.403,14.784,3.4e38
3451,659,7956,66.818,101.665,0,0.188,1.566,3.026,6.445,14.752,3.4e38
3452,659,7958,65.822,101.091,0,0.097,1.481,2.825,6.045,14.079,3.4e38
3453,660,7964,69.074,102.305,0,0.099,1.582,3.206,7.264,17.808,3.4e38
3454,660,7966,65.550,101.035,0,0.182,1.489,2.762,5.657,12.489,3.4e38
3455,660,7967,66.233,100.734,0,0.102,1.430,2.613,5.346,11.934,3.4e38
3456,660,7968,66.198,100.539,0,0.175,1.458,2.687,5.512,12.263,3.4e38
3457,660,7969,66.357,101.277,0,0.283,1.616,3.193,6.932,16.121,3.4e38
3458,661,7976,67.789,101.858,0,0.137,1.517,2.890,6.109,13.932,3.4e38
3459,661,7977,66.522,99.907,0,0.103,1.471,2.838,6.196,14.791,3.4e38
3460,662,7990,66.985,101.587,0,0.222,1.466,2.714,5.589,12.498,3.4e38
3461,662,7991,66.698,102.708,0,0.094,1.448,2.621,5.274,11.536,3.4e38
3462,662,7992,66.482,101.532,0,0.147,1.404,2.486,4.889,10.439,3.4e38
3463,663,7996,64.443,102.773,0,0.096,1.401,2.617,5.586,13.176,3.4e38
3464,663,7998,67.098,102.002,0,0.089,1.459,2.841,6.268,15.096,3.4e38
3465,663,7999,67.688,102.933,0,0.094,1.360,2.389,4.704,10.144,3.4e38
3466,663,8000,66.670,103.100,0,0.131,1.554,3.000,6.400,14.705,3.4e38
3467,663,8001,65.874,101.654,0,0.139,1.362,2.376,4.627,9.850,3.4e38
3468,664,8023,47.573,32.694,0,0.056,1.181,1.911,3.573,7.593,3.4e38
3469,664,8025,47.298,40.279,0,0.076,1.410,2.606,5.434,12.438,3.4e38
3470,665,8026,64.092,98.619,0,0.101,1.305,2.258,4.413,9.488,3.4e38
3471,665,8027,66.727,99.090,0,0.130,1.469,2.752,5.772,13.193,3.4e38
3472,665,8028,65.795,99.715,0,0.121,1.518,2.880,6.063,13.791,3.4e38
3473,666,8036,66.576,98.972,0,0.102,1.459,2.671,5.468,12.223,3.4e38
3474,666,8037,66.891,100.306,0,0.124,1.348,2.288,4.278,8.624,3.4e38
3475,666,8038,65.740,99.142,0,0.115,1.407,2.539,5.133,11.338,3.4e38
3476,667,8041,66.846,99.584,0,0.192,1.553,2.970,6.277,14.305,3.4e38
3477,667,8043,66.653,99.638,0,0.152,1.606,3.149,6.802,15.784,3.4e38
3478,668,8058,91.704,22.889,0,0.072,1.264,2.243,4.678,11.067,3.4e38
3479,668,8060,89.607,21.974,0,0.093,1.371,2.398,4.689,10.025,3.4e38
3480,668,8062,89.932,22.237,0,0.090,1.405,2.508,4.972,10.680,3.4e38
3481,669,8069,76.772,105.867,0,0.060,1.095,1.596,2.562,4.479,3.4e38
3482,669,8071,80.471,113.905,0,0.134,1.565,3.032,6.475,14.856,3.4e38
3483,670,8080,37.551,53.914,0,0.091,1.313,2.212,4.183,8.721,3.4e38
3484,670,8081,37.234,54.118,0,0.232,1.508,2.848,5.959,13.447,3.4e38
3485,670,8082,37.125,54.340,0,0.261,1.464,2.653,5.291,11.356,3.4e38
3486,670,8083,37.226,54.664,0,0.132,1.428,2.539,4.994,10.632,3.4e38
3487,670,8084,36.667,54.341,0,0.250,1.377,2.346,4.375,8.761,3.4e38
3488,670,8085,37.130,54.869,0,0.117,1.476,2.730,5.583,12.305,3.4e38
3489,670,8087,37.396,54.748,0,0.235,1.390,2.394,4.525,9.202,3.4e38
3490,670,8088,37.257,54.100,0,0.160,1.557,3.003,6.402,14.705,3.4e38
3491,670,8089,36.653,55.112,0,0.232,1.476,2.697,5.433,11.789,3.4e38
3492,670,8090,37.143,55.342,0,0.292,1.406,2.491,4.898,10.452,3.4e38
3493,670,8092,36.734,54.638,0,0.201,1.451,2.653,5.399,11.938,3.4e38
3494,670,8093,36.945,54.950,0,0.196,1.408,2.535,5.111,11.246,3.4e38
3495,670,8094,37.400,54.865,0,0.237,1.392,2.478,4.902,10.514,3.4e38
3496,670,8095,37.411,55.088,0,0.157,1.509,2.872,6.084,13.974,3.4e38
3497,670,8096,37.407,55.171,0,0.307,1.437,2.569,5.072,10.830,3.4e38
3498,670,8097,37.160,55.232,0,0.108,1.340,2.299,4.396,9.169,3.4e38
3499,670,8098,37.361,55.146,0,0.221,1.467,2.668,5.349,11.550,3.4e38
3500,670,8099,37.538,55.416,0,0.133,1.249,1.997,3.532,6.799,3.4e38
3501,670,8100,37.619,54.755,0,0.234,1.500,2.800,5.786,12.922,3.4e38
3502,670,8102,37.037,55.142,0,0.231,1.511,2.863,6.027,13.737,3.4e38
3503,671,8103,74.040,102.077,0,0.337,1.457,2.654,5.354,11.683,3.4e38
3504,671,8104,74.064,102.513,0,0.478,1.438,2.581,5.113,10.922,3.4e38
3505,671,8105,73.402,101.491,0,0.392,1.353,2.296,4.280,8.583,3.4e38
3506,671,8106,73.549,101.835,0,0.251,1.338,2.284,4.339,8.987,3.4e38
3507,671,8107,72.857,101.793,0,0.264,1.441,2.582,5.101,10.860,3.4e38
3508,671,8108,73.330,101.694,0,0.318,1.447,2.595,5.121,10.878,3.4e38
3509,671,8109,72.944,101.756,0,0.363,1.410,2.482,4.814,10.073,3.4e38
3510,671,8110,73.337,100.841,0,0.268,1.514,2.828,5.818,12.887,3.4e38
3511,671,8111,73.701,101.459,0,0.349,1.355,2.290,4.248,8.467,3.4e38
3512,671,8112,73.583,101.216,0,0.180,1.416,2.510,4.927,10.468,3.4e38
3513,671,8113,74.119,100.943,0,0.151,1.421,2.572,5.199,11.432,3.4e38
3514,671,8114,73.997,101.588,0,0.220,1.435,2.590,5.188,11.269,3.4e38
3515,671,8115,74.637,102.276,0,0.326,1.448,2.618,5.221,11.224,3.4e38
3516,671,8116,74.179,101.642,0,0.441,1.459,2.648,5.307,11.476,3.4e38
3517,671,8118,73.732,101.195,0,0.390,1.476,2.704,5.468,11.925,3.4e38
3518,671,8120,72.698,101.905,0,0.273,1.487,2.741,5.578,12.240,3.4e38
3519,672,8117,37.320,54.288,0,0.268,1.519,2.871,6.024,13.679,3.4e38
3520,672,8119,36.543,54.451,0,0.206,1.340,2.260,4.210,8.497,3.4e38
3521,673,8122,37.613,54.311,0,0.261,1.311,2.207,4.155,8.587,3.4e38
3522,673,8124,37.146,54.652,0,0.192,1.317,2.188,4.015,7.983,3.4e38
3523,674,8123,72.261,102.372,0,0.414,1.377,2.390,4.597,9.584,3.4e38
3524,674,8125,72.687,101.942,0,0.291,1.266,2.049,3.660,7.073,3.4e38
3525,674,8126,73.226,102.218,0,0.226,1.386,2.422,4.683,9.792,3.4e38
3526,674,8128,73.126,102.541,0,0.329,1.412,2.518,4.999,10.799,3.4e38
3527,674,8129,72.614,102.268,0,0.103,1.376,2.425,4.768,10.201,3.4e38
3528,674,8130,73.387,102.571,0,0.161,1.365,2.341,4.421,9.019,3.4e38
3529,674,8131,73.520,102.344,0,0.577,1.304,2.149,3.901,7.643,3.4e38
3530,675,8132,37.326,54.491,0,0.323,1.447,2.593,5.106,10.801,3.4e38
3531,675,8133,37.250,54.445,0,0.267,1.422,2.513,4.885,10.214,3.4e38
3532,675,8134,37.312,54.608,0,0.304,1.412,2.492,4.850,10.182,3.4e38
3533,676,8137,37.313,54.528,0,0.235,1.392,2.444,4.761,10.059,3.4e38
3534,676,8139,37.346,54.502,0,0.219,1.446,2.597,5.156,11.065,3.4e38
3535,677,8138,72.478,100.861,0,0.361,1.484,2.727,5.523,12.059,3.4e38
3536,677,8140,72.617,101.511,0,0.266,1.420,2.481,4.740,9.701,3.4e38
3537,677,8141,72.604,101.348,0,0.174,1.376,2.393,4.600,9.554,3.4e38
3538,677,8142,73.021,101.258,0,0.319,1.387,2.427,4.701,9.850,3.4e38
3539,678,8143,36.700,54.451,0,0.155,1.465,2.740,5.749,13.167,3.4e38
3540,678,8144,37.517,54.546,0,0.277,1.496,2.776,5.683,12.545,3.4e38
3541,678,8145,37.457,54.635,0,0.220,1.488,2.749,5.618,12.414,3.4e38
3542,678,8147,37.497,55.265,0,0.199,1.451,2.633,5.295,11.536,3.4e38
3543,678,8149,37.631,55.083,0,0.155,1.261,2.028,3.597,6.911,3.4e38
3544,678,8151,36.991,54.653,0,0.153,1.595,3.176,7.003,16.605,3.4e38
3545,678,8152,36.991,55.080,0,0.334,1.474,2.734,5.637,12.588,3.4e38
3546,678,8153,37.177,55.242,0,0.132,1.490,2.757,5.642,12.461,3.4e38
3547,678,8154,36.808,54.479,0,0.248,1.543,2.955,6.255,14.257,3.4e38
3548,678,8155,37.042,55.152,0,0.166,1.398,2.492,4.960,10.762,3.4e38
3549,678,8156,37.045,54.428,0,0.182,1.357,2.345,4.507,9.426,3.4e38
3550,678,8157,37.286,54.728,0,0.227,1.352,2.298,4.299,8.664,3.4e38
3551,678,8158,37.017,54.822,0,0.108,1.310,2.205,4.148,8.529,3.4e38
3552,678,8159,39.062,52.329,0,0.111,1.532,3.003,6.578,15.608,3.4e38
3553,678,8160,36.868,54.390,0,0.244,1.450,2.621,5.233,11.284,3.4e38
3554,678,8162,36.489,54.583,0,0.251,1.536,2.883,5.949,13.189,3.4e38
3555,678,8163,37.192,54.402,0,0.194,1.455,2.656,5.380,11.802,3.4e38
3556,678,8164,37.265,54.483,0,0.381,1.433,2.549,4.992,10.532,3.4e38
3557,678,8165,36.873,54.198,0,0.258,1.372,2.403,4.702,10.038,3.4e38
3558,678,8166,36.589,54.664,0,0.146,1.502,2.829,5.939,13.534,3.4e38
3559,678,8167,37.255,54.674,0,0.235,1.380,2.446,4.841,10.465,3.4e38
3560,678,8168,36.773,55.498,0,0.186,1.264,2.053,3.709,7.321,3.4e38
3561,678,8169,36.654,55.228,0,0.283,1.496,2.766,5.633,12.343,3.4e38
3562,678,8170,36.454,55.073,0,0.218,1.459,2.659,5.349,11.598,3.4e38
3563,678,8171,36.546,54.659,0,0.176,1.515,2.823,5.778,12.695,3.4e38
3564,678,8173,36.561,54.793,0,0.266,1.456,2.649,5.342,11.659,3.4e38
3565,678,8174,36.177,55.278,0,0.301,1.431,2.548,5.009,10.637,3.4e38
3566,678,8175,37.171,55.493,0,0.244,1.459,2.653,5.333,11.568,3.4e38
3567,678,8176,36.139,55.384,0,0.262,1.503,2.791,5.716,12.601,3.4e38
3568,678,8177,36.212,55.548,0,0.106,1.325,2.302,4.510,9.737,3.4e38
3569,678,8178,36.269,55.234,0,0.215,1.496,2.769,5.647,12.390,3.4e38
3570,678,8180,35.461,55.198,0,0.179,1.346,2.308,4.392,9.080,3.4e38
3571,678,8181,36.164,55.496,0,0.213,1.510,2.785,5.649,12.328,3.4e38
3572,678,8182,35.692,55.370,0,0.236,1.403,2.503,4.987,10.854,3.4e38
3573,678,8183,35.955,55.477,0,0.290,1.338,2.263,4.222,8.517,3.4e38
3574,678,8184,36.380,55.406,0,0.176,1.432,2.553,5.022,10.653,3.4e38
3575,678,8185,36.500,55.828,0,0.197,1.450,2.608,5.180,11.123,3.4e38
3576,678,8186,36.630,56.098,0,0.225,1.484,2.766,5.730,12.870,3.4e38
3577,678,8187,36.226,55.867,0,0.233,1.408,2.498,4.914,10.492,3.4e38
3578,678,8188,36.205,55.403,0,0.224,1.270,2.064,3.719,7.290,3.4e38
3579,678,8189,36.363,55.180,0,0.264,1.462,2.636,5.221,11.114,3.4e38
3580,678,8190,36.348,55.387,0,0.250,1.444,2.601,5.172,11.093,3.4e38
3581,678,8191,36.527,54.752,0,0.195,1.447,2.646,5.393,11.964,3.4e38
3582,678,8192,36.477,55.280,0,0.218,1.507,2.823,5.834,12.998,3.4e38
3583,678,8193,37.362,55.269,0,0.218,1.360,2.344,4.467,9.211,3.4e38
3584,678,8194,36.603,55.382,0,0.137,1.583,3.133,6.884,16.317,3.4e38
3585,678,8195,36.667,55.159,0,0.203,1.415,2.526,5.020,10.852,3.4e38
3586,678,8196,36.778,55.474,0,0.293,1.396,2.463,4.823,10.258,3.4e38
3587,678,8197,36.252,55.582,0,0.155,1.468,2.687,5.441,11.899,3.4e38
3588,678,8198,36.113,55.417,0,0.330,1.472,2.696,5.455,11.918,3.4e38
3589,678,8199,36.726,55.223,0,0.144,1.545,2.934,6.140,13.838,3.4e38
3590,678,8200,36.662,54.869,0,0.163,1.413,2.548,5.123,11.212,3.4e38
3591,678,8201,36.097,55.227,0,0.204,1.455,2.648,5.337,11.634,3.4e38
3592,678,8202,36.482,55.035,0,0.297,1.432,2.582,5.156,11.143,3.4e38
3593,678,8203,36.471,54.664,0,0.277,1.470,2.682,5.398,11.716,3.4e38
3594,678,8204,36.450,54.942,0,0.228,1.503,2.830,5.900,13.265,3.4e38
3595,678,8205,36.426,55.082,0,0.156,1.428,2.547,5.017,10.664,3.4e38
3596,678,8206,36.479,55.022,0,0.254,1.458,2.664,5.403,11.879,3.4e38
3597,678,8207,36.301,55.081,0,0.233,1.379,2.383,4.542,9.351,3.4e38
3598,678,8208,36.497,54.966,0,0.231,1.446,2.628,5.301,11.589,3.4e38
3599,678,8209,36.499,54.691,0,0.195,1.460,2.689,5.518,12.299,3.4e38
3600,679,8146,72.748,102.036,0,0.257,1.503,2.830,5.918,13.391,3.4e38
3601,679,8148,72.315,101.253,0,0.293,1.470,2.695,5.469,11.992,3.4e38
3602,680,8212,36.532,54.905,0,0.239,1.465,2.719,5.614,12.552,3.4e38
3603,680,8213,36.523,55.294,0,0.334,1.380,2.397,4.604,9.569,3.4e38
3604,680,8214,36.490,55.291,0,0.220,1.386,2.416,4.662,9.736,3.4e38
3605,680,8215,36.886,55.414,0,0.163,1.382,2.422,4.741,10.141,3.4e38
3606,680,8216,37.983,55.653,0,0.114,1.539,2.971,6.383,14.853,3.4e38
3607,680,8217,37.273,55.335,0,0.099,1.344,2.325,4.543,9.816,3.4e38
3608,680,8218,37.426,55.429,0,0.137,1.489,2.786,5.809,13.155,3.4e38
3609,680,8219,36.593,55.275,0,0.190,1.548,2.965,6.275,14.302,3.4e38
3610,680,8220,36.728,54.800,0,0.192,1.533,2.920,6.155,13.995,3.4e38
3611,680,8221,37.112,55.454,0,0.152,1.436,2.661,5.567,12.803,3.4e38
3612,680,8222,36.501,55.233,0,0.122,1.599,3.204,7.128,17.097,3.4e38
3613,680,8224,36.950,55.834,0,0.100,1.491,2.813,5.898,13.387,3.4e38
3614,680,8225,36.240,55.244,0,0.162,1.600,3.163,6.918,16.283,3.4e38
3615,680,8226,37.289,55.072,0,0.175,1.432,2.605,5.283,11.632,3.4e38
3616,680,8227,37.552,54.963,0,0.153,1.455,2.651,5.358,11.716,3.4e38
3617,680,8228,37.039,55.034,0,0.122,1.438,2.628,5.341,11.766,3.4e38
3618,680,8229,36.859,54.936,0,0.203,1.454,2.675,5.484,12.219,3.4e38
3619,680,8230,37.410,54.575,0,0.117,1.472,2.715,5.587,12.524,3.4e38
3620,680,8232,36.654,55.515,0,0.319,1.418,2.477,4.732,9.675,3.4e38
3621,680,8233,37.331,55.482,0,0.254,1.379,2.366,4.446,8.957,3.4e38
3622,680,8234,36.650,55.515,0,0.236,1.564,2.979,6.225,13.955,3.4e38
3623,680,8236,36.284,55.767,0,0.213,1.480,2.734,5.601,12.428,3.4e38
3624,681,8239,36.501,55.649,0,0.172,1.378,2.446,4.870,10.618,3.4e38
3625,681,8240,36.709,55.787,0,0.248,1.332,2.234,4.132,8.257,3.4e38
3626,681,8241,37.278,55.567,0,0.255,1.480,2.714,5.499,12.042,3.4e38
3627,681,8242,36.681,55.829,0,0.215,1.428,2.575,5.185,11.389,3.4e38
3628,681,8244,37.642,54.960,0,0.109,1.517,2.907,6.225,14.491,3.4e38
3629,681,8245,36.728,55.394,0,0.251,1.423,2.535,4.985,10.581,3.4e38
3630,681,8246,36.799,55.433,0,0.269,1.458,2.653,5.337,11.588,3.4e38
3631,681,8247,36.630,55.414,0,0.246,1.568,3.026,6.440,14.736,3.4e38
3632,681,8248,36.634,55.173,0,0.197,1.342,2.306,4.429,9.315,3.4e38
3633,681,8249,36.154,55.221,0,0.165,1.447,2.608,5.200,11.203,3.4e38
3634,681,8250,37.151,55.396,0,0.261,1.380,2.416,4.704,9.966,3.4e38
3635,681,8251,36.926,54.879,0,0.176,1.435,2.616,5.336,11.892,3.4e38
3636,681,8252,37.147,55.758,0,0.193,1.411,2.527,5.031,10.868,3.4e38
3637,681,8253,37.287,55.857,0,0.245,1.426,2.554,5.071,10.911,3.4e38
3638,681,8254,37.345,55.411,0,0.282,1.444,2.589,5.112,10.865,3.4e38
3639,681,8255,36.775,55.342,0,0.312,1.434,2.579,5.133,11.052,3.4e38
3640,681,8256,37.101,55.450,0,0.126,1.337,2.276,4.325,9.001,3.4e38
3641,681,8257,37.289,55.374,0,0.304,1.456,2.628,5.217,11.134,3.4e38
3642,681,8258,36.910,55.524,0,0.238,1.379,2.397,4.615,9.645,3.4e38
3643,681,8259,37.377,55.301,0,0.261,1.388,2.409,4.611,9.529,3.4e38
3644,681,8260,37.353,56.358,0,0.181,1.501,2.796,5.744,12.705,3.4e38
3645,681,8261,37.208,55.547,0,0.249,1.376,2.427,4.791,10.362,3.4e38
3646,681,8262,36.913,56.697,0,0.103,1.422,2.633,5.498,12.575,3.4e38
3647,681,8263,37.180,55.310,0,0.126,1.595,3.180,7.005,16.577,3.4e38
3648,681,8264,36.962,55.667,0,0.177,1.391,2.487,4.993,10.986,3.4e38
3649,682,8268,36.675,55.643,0,0.217,1.558,2.937,6.057,13.365,3.4e38
3650,682,8269,37.278,55.673,0,0.272,1.553,2.949,6.149,13.753,3.4e38
3651,682,8270,37.267,55.907,0,0.271,1.472,2.681,5.378,11.619,3.4e38
3652,682,8271,37.703,56.605,0,0.126,1.505,2.817,5.830,13.013,3.4e38
3653,682,8272,37.543,56.162,0,0.234,1.467,2.701,5.515,12.189,3.4e38
3654,682,8274,37.098,55.352,0,0.207,1.601,3.125,6.690,15.319,3.4e38
3655,682,8275,37.113,56.300,0,0.207,1.475,2.755,5.730,12.931,3.4e38
3656,682,8276,37.326,56.129,0,0.267,1.497,2.812,5.858,13.187,3.4e38
3657,682,8277,37.288,55.709,0,0.247,1.383,2.446,4.846,10.507,3.4e38
3658,682,8278,37.640,56.171,0,0.136,1.463,2.680,5.438,11.920,3.4e38
3659,682,8279,37.181,56.030,0,0.222,1.548,2.956,6.233,14.149,3.4e38
3660,682,8281,37.078,56.293,0,0.204,1.472,2.744,5.722,13.000,3.4e38
3661,682,8282,37.197,55.648,0,0.242,1.470,2.691,5.438,11.835,3.4e38
3662,682,8283,37.447,55.847,0,0.231,1.444,2.644,5.381,11.856,3.4e38
3663,682,8284,37.122,55.414,0,0.224,1.543,2.974,6.340,14.559,3.4e38
3664,682,8285,37.214,55.436,0,0.223,1.406,2.457,4.722,9.755,3.4e38
3665,682,8286,37.501,55.729,0,0.124,1.483,2.749,5.662,12.641,3.4e38
3666,682,8287,38.391,55.845,0,0.108,1.331,2.313,4.529,9.762,3.4e38
3667,682,8288,36.574,55.386,0,0.187,1.396,2.465,4.850,10.407,3.4e38
3668,682,8289,37.235,55.205,0,0.253,1.407,2.469,4.783,10.010,3.4e38
3669,682,8291,36.987,55.085,0,0.146,1.386,2.483,4.998,11.026,3.4e38
3670,683,8290,43.201,54.006,0,0.255,1.484,2.749,5.643,12.514,3.4e38
3671,683,8292,42.796,54.298,0,0.237,1.440,2.599,5.211,11.350,3.4e38
3672,683,8294,37.072,55.596,0,0.219,1.482,2.747,5.636,12.501,3.4e38
3673,683,8296,36.761,55.851,0,0.236,1.469,2.659,5.297,11.359,3.4e38
3674,683,8297,37.765,55.970,0,0.159,1.424,2.599,5.303,11.799,3.4e38
3675,683,8298,37.384,55.714,0,0.196,1.477,2.706,5.469,11.915,3.4e38
3676,683,8299,37.539,55.284,0,0.216,1.355,2.309,4.323,8.707,3.4e38
3677,683,8300,37.735,55.426,0,0.095,1.329,2.278,4.376,9.224,3.4e38
3678,683,8301,37.361,55.499,0,0.202,1.376,2.427,4.787,10.321,3.4e38
3679,683,8302,37.457,55.687,0,0.196,1.434,2.575,5.114,10.975,3.4e38
3680,683,8303,37.306,55.238,0,0.251,1.474,2.710,5.495,11.994,3.4e38
3681,683,8304,37.239,55.379,0,0.174,1.583,3.090,6.640,15.296,3.4e38
3682,683,8306,37.077,55.239,0,0.176,1.535,2.920,6.128,13.812,3.4e38
3683,683,8308,37.204,55.176,0,0.249,1.486,2.761,5.689,12.691,3.4e38
3684,683,8310,37.251,54.935,0,0.178,1.470,2.735,5.656,12.657,3.4e38
3685,683,8311,36.620,55.061,0,0.150,1.482,2.794,5.894,13.558,3.4e38
3686,683,8312,36.835,54.998,0,0.186,1.528,2.905,6.115,13.890,3.4e38
3687,683,8313,37.601,54.828,0,0.262,1.541,2.948,6.240,14.242,3.4e38
3688,683,8314,37.657,54.641,0,0.326,1.436,2.542,4.942,10.334,3.4e38
3689,683,8315,38.650,55.229,0,0.134,1.460,2.658,5.361,11.700,3.4e38
3690,684,8341,76.912,91.584,0,0.129,1.516,2.849,5.933,13.363,3.4e38
3691,684,8342,76.330,92.133,0,0.117,1.536,3.008,6.579,15.581,3.4e38
3692,685,8352,74.663,111.538,0,0.064,1.166,1.758,2.927,5.322,3.4e38
3693,685,8353,79.463,112.146,0,0.061,1.329,2.352,4.780,10.862,3.4e38
3694,686,8359,86.708,84.075,0,0.097,1.387,2.466,4.899,10.604,3.4e38
3695,686,8361,87.038,86.453,0,0.063,1.161,1.828,3.251,6.443,3.4e38
3696,687,8403,60.344,68.836,0,0.150,1.473,2.725,5.596,12.439,3.4e38
3697,687,8404,60.746,69.782,0,0.173,1.590,3.115,6.737,15.671,3.4e38
3698,688,8491,67.814,102.531,0,0.192,1.469,2.691,5.455,11.946,3.4e38
3699,688,8492,68.855,101.141,0,0.232,1.532,2.929,6.213,14.262,3.4e38
3700,688,8493,69.629,102.244,0,0.265,1.579,3.042,6.435,14.601,3.4e38
3701,688,8494,69.651,103.542,0,0.383,1.526,2.854,5.858,12.902,3.4e38
3702,688,8495,69.583,104.248,0,0.367,1.397,2.454,4.772,10.049,3.4e38
3703,688,8496,69.235,103.607,0,0.368,1.509,2.804,5.735,12.618,3.4e38
3704,688,8497,70.353,104.068,0,0.332,1.503,2.836,5.943,13.472,3.4e38
3705,688,8498,70.054,104.457,0,0.392,1.518,2.852,5.911,13.190,3.4e38
3706,688,8500,71.390,103.571,0,0.351,1.482,2.765,5.723,12.821,3.4e38
3707,688,8501,71.590,103.493,0,0.335,1.572,3.025,6.392,14.480,3.4e38
3708,688,8502,72.844,103.856,0,0.272,1.579,3.059,6.529,14.972,3.4e38
3709,688,8503,74.060,104.582,0,0.323,1.546,2.978,6.360,14.671,3.4e38
3710,688,8504,75.345,104.815,0,0.379,1.642,3.293,7.260,17.150,3.4e38
3711,688,8505,75.700,104.683,0,0.437,1.365,2.349,4.466,9.189,3.4e38
3712,688,8506,75.405,104.143,0,0.176,1.529,2.890,6.026,13.542,3.4e38
